,ID neuron pop_A,event time pop_A
0,276,66.4
1,423,86.8
2,31,88.0
3,519,92.10000000000001
4,439,97.7
5,570,97.7
6,585,98.2
7,460,101.4
8,445,102.9
9,651,103.4
10,162,104.9
11,288,106.2
12,747,106.3
13,534,106.60000000000001
14,69,107.3
15,584,108.5
16,140,108.8
17,640,111.0
18,514,111.7
19,704,112.8
20,199,113.5
21,665,114.3
22,482,116.0
23,539,116.5
24,211,119.10000000000001
25,690,119.10000000000001
26,154,119.8
27,210,121.0
28,750,123.0
29,131,123.60000000000001
30,612,124.2
31,452,125.60000000000001
32,781,125.9
33,28,127.0
34,159,128.5
35,52,130.5
36,107,130.8
37,619,131.2
38,29,131.9
39,87,135.3
40,252,135.7
41,581,136.0
42,698,136.0
43,740,137.20000000000002
44,620,137.5
45,713,138.0
46,168,138.20000000000002
47,326,139.0
48,83,139.5
49,24,140.3
50,80,142.4
51,529,142.6
52,145,145.0
53,515,145.0
54,694,145.1
55,217,145.3
56,15,145.9
57,76,146.1
58,590,146.3
59,284,147.4
60,66,147.6
61,491,147.70000000000002
62,434,147.8
63,414,147.9
64,546,148.0
65,111,148.70000000000002
66,487,149.3
67,550,149.5
68,687,151.0
69,435,151.1
70,433,151.3
71,520,152.20000000000002
72,206,152.5
73,502,153.3
74,67,153.4
75,372,153.6
76,611,153.9
77,681,154.20000000000002
78,176,154.70000000000002
79,762,155.0
80,248,155.1
81,113,155.8
82,329,156.5
83,548,157.3
84,370,157.70000000000002
85,507,158.4
86,521,158.70000000000002
87,757,158.8
88,786,159.4
89,38,159.9
90,610,160.6
91,538,160.8
92,576,162.3
93,231,162.9
94,678,163.3
95,212,163.70000000000002
96,63,163.8
97,646,164.6
98,710,164.8
99,17,165.3
100,729,165.6
101,30,166.1
102,395,166.5
103,292,166.8
104,634,167.8
105,326,168.3
106,470,169.5
107,249,169.70000000000002
108,26,170.4
109,299,170.70000000000002
110,517,170.70000000000002
111,51,171.3
112,595,172.3
113,106,173.5
114,490,175.8
115,188,176.6
