,ID neuron pop_B,event time pop_B
0,836,74.7
1,950,84.8
2,1033,86.2
3,1574,96.7
4,1456,98.3
5,1262,98.9
6,941,99.5
7,808,102.8
8,974,106.9
9,1350,107.7
10,1155,107.9
11,814,108.10000000000001
12,1407,110.9
13,852,112.60000000000001
14,860,113.3
15,1260,113.4
16,1351,115.9
17,1134,116.5
18,1017,117.5
19,893,121.8
20,846,123.0
21,878,124.5
22,1180,124.5
23,1553,124.5
24,968,125.5
25,1342,126.0
26,1139,126.5
27,1179,127.9
28,1176,130.8
29,1282,130.8
30,982,130.9
31,997,130.9
32,1371,131.2
33,1213,136.9
34,1437,138.3
35,1231,139.8
36,1352,140.70000000000002
37,1006,141.6
38,1115,143.0
39,904,143.9
40,1365,145.4
41,1428,145.4
42,1129,145.70000000000002
43,976,146.5
44,1461,148.70000000000002
45,1049,149.1
46,1444,149.8
47,1533,150.3
48,1582,150.8
49,889,150.9
50,1501,151.3
51,1036,151.4
52,1320,151.6
53,1314,152.4
54,1360,154.20000000000002
55,832,154.3
56,1167,154.5
57,1402,154.8
58,1275,156.1
59,1334,156.1
60,1324,157.6
61,1223,158.5
62,1445,160.9
63,1423,161.0
64,1158,164.0
65,999,164.6
66,1282,165.3
67,947,166.3
68,1154,167.70000000000002
69,1096,170.6
70,1537,170.70000000000002
71,955,170.9
72,1169,171.70000000000002
73,854,172.5
74,1473,172.8
75,1558,173.0
76,1332,173.20000000000002
77,1083,174.4
78,972,175.20000000000002
79,1131,176.9
80,828,180.3
81,836,185.8
82,1353,186.9
83,1232,187.0
84,1561,188.8
85,1229,190.1
86,1499,190.70000000000002
87,1515,191.4
88,993,192.4
89,931,193.5
90,1379,195.3
91,1051,196.8
92,1100,197.0
93,830,197.9
94,922,201.5
95,1203,208.0
96,923,210.3
97,1094,217.8
98,909,220.20000000000002
99,927,224.0
100,1225,224.20000000000002
101,1195,228.6
102,1233,232.70000000000002
103,990,236.20000000000002
104,1116,236.5
105,1257,242.4
106,868,246.6
107,1188,247.1
108,1592,247.20000000000002
109,1031,248.9
110,1295,249.4
111,941,251.8
112,1379,252.0
113,1397,253.20000000000002
114,879,253.9
115,1348,254.6
116,1468,255.9
117,1162,260.9
118,1585,261.7
119,1363,264.6
120,1118,264.7
121,920,267.0
122,1028,268.1
123,1330,269.9
124,982,272.0
125,1153,275.2
126,876,275.5
127,882,276.2
128,1491,277.0
129,926,277.2
130,1598,278.3
131,1022,279.8
132,817,282.5
133,1178,289.7
134,1416,290.2
135,996,292.2
136,925,293.6
137,1109,303.3
138,979,303.5
139,1589,304.7
140,830,306.0
141,975,311.5
142,1319,319.8
143,856,322.3
144,1496,352.5
145,1476,381.2
146,1085,411.0
147,1135,414.2
148,1228,425.7
149,840,450.90000000000003
150,1199,457.6
151,945,499.8
152,1416,513.2
153,1533,617.4
154,1051,730.5
155,1247,1104.7
156,868,1111.7
157,1506,1170.9
158,1180,1191.8
159,1520,1233.3
160,1048,1242.8
161,1387,1258.2
162,1040,1267.7
163,1018,1297.6000000000001
164,973,1323.2
165,1524,1326.9
166,983,1329.2
167,1437,1339.4
168,1481,1358.6000000000001
169,1186,1382.0
170,904,1409.9
171,1416,1440.7
172,1451,1446.6000000000001
173,1458,1458.2
174,1048,1459.6000000000001
175,916,1460.2
176,1596,1469.4
177,1598,1485.3
178,925,1495.7
179,1350,1499.2
180,1220,1500.5
181,1525,1500.8
182,1008,1509.3
183,991,1524.1000000000001
184,1288,1534.8
185,1121,1539.7
186,1358,1542.5
187,1337,1544.1000000000001
188,1224,1544.9
189,1542,1559.7
190,1487,1567.0
191,1313,1572.5
192,1263,1574.9
193,1451,1578.6000000000001
194,1560,1597.7
195,958,1617.2
196,885,1624.5
197,1071,1625.3
198,930,1629.2
199,1510,1630.6000000000001
200,848,1638.0
201,1489,1641.8
202,913,1648.9
203,1552,1651.5
204,1224,1652.6000000000001
205,992,1659.4
206,1158,1659.8
207,1067,1662.1000000000001
208,1110,1666.2
209,1348,1667.9
210,1312,1672.1000000000001
211,973,1673.7
212,1008,1673.8
213,1290,1679.6000000000001
214,1510,1686.7
215,1269,1689.2
216,1170,1692.1000000000001
217,1161,1693.2
218,1029,1693.6000000000001
