,ID neuron pop_A,event time pop_A
0,276,65.7
1,423,86.4
2,519,91.8
3,570,95.9
4,439,97.4
5,585,97.5
6,460,100.8
7,31,102.2
8,445,103.3
9,651,103.8
10,162,104.2
11,288,106.2
12,747,106.5
13,534,106.60000000000001
14,140,108.7
15,69,108.8
16,584,109.10000000000001
17,640,111.2
18,154,112.2
19,514,112.2
20,704,112.7
21,199,113.5
22,289,113.5
23,665,114.8
24,482,116.0
25,539,116.60000000000001
26,690,119.3
27,211,119.5
28,210,122.60000000000001
29,750,123.10000000000001
30,131,123.8
31,612,124.5
32,452,125.60000000000001
33,781,126.3
34,28,127.7
35,436,127.8
36,159,130.1
37,52,130.3
38,107,130.8
39,29,132.2
40,619,134.7
41,698,136.5
42,581,136.6
43,740,138.70000000000002
44,168,138.9
45,620,138.9
46,326,139.70000000000002
47,24,140.5
48,83,141.4
49,694,146.20000000000002
50,15,146.9
51,590,147.8
52,217,148.20000000000002
53,434,148.6
54,414,148.8
55,66,149.0
56,80,149.8
57,111,150.20000000000002
58,145,150.8
59,433,152.5
60,520,153.0
61,206,153.4
62,681,155.8
63,762,156.5
64,176,157.1
65,67,157.4
66,515,158.6
67,548,159.20000000000002
68,329,159.4
69,370,159.4
70,507,159.8
71,687,160.1
72,786,160.4
73,38,161.3
74,610,161.5
75,538,162.0
76,212,164.70000000000002
77,216,164.70000000000002
78,646,165.70000000000002
79,395,166.1
80,729,166.6
81,30,166.9
82,292,168.5
83,521,168.8
84,634,168.8
85,17,168.9
86,299,171.1
87,517,171.6
88,26,172.4
89,51,173.20000000000002
90,595,173.6
91,326,173.70000000000002
92,106,174.3
93,490,175.4
94,710,176.5
95,188,177.5
96,502,177.9
97,642,178.3
98,87,179.0
99,609,181.3
100,389,182.8
101,525,183.9
102,391,184.20000000000002
103,385,184.5
104,444,184.8
105,725,185.3
106,625,185.6
107,124,185.8
108,267,186.1
109,504,186.20000000000002
110,311,187.0
111,598,187.20000000000002
112,332,187.5
113,279,187.6
114,783,187.6
115,179,188.20000000000002
116,563,188.6
117,273,188.70000000000002
118,64,190.4
119,74,190.6
120,674,191.1
121,11,191.20000000000002
122,157,192.20000000000002
123,398,192.4
124,172,193.4
125,492,193.6
126,491,193.70000000000002
127,353,194.5
128,24,194.6
129,549,195.4
130,767,195.4
131,59,195.6
132,758,195.70000000000002
133,282,196.5
134,770,196.6
135,280,197.3
136,789,197.4
137,250,197.70000000000002
138,728,198.1
139,716,198.3
140,547,198.5
141,167,199.6
142,777,200.0
143,552,200.6
144,488,201.20000000000002
145,484,202.5
146,111,203.8
147,360,204.8
148,265,204.9
149,749,204.9
150,799,205.8
151,591,206.0
152,91,206.5
153,695,207.5
154,319,208.70000000000002
155,148,209.5
156,483,210.1
157,446,210.8
158,313,212.70000000000002
159,136,213.5
160,65,214.3
161,224,214.5
162,415,215.20000000000002
163,784,215.4
164,764,215.8
165,123,216.1
166,278,216.20000000000002
167,746,216.3
168,456,216.4
169,422,216.5
170,298,217.4
171,649,218.70000000000002
172,390,219.20000000000002
173,671,219.8
174,264,220.4
175,561,221.20000000000002
176,678,222.70000000000002
177,235,223.20000000000002
178,419,224.20000000000002
179,406,224.4
180,606,224.5
181,725,225.70000000000002
182,722,226.20000000000002
183,133,226.3
184,665,226.4
185,102,227.3
186,211,227.3
187,92,227.70000000000002
188,647,227.9
189,403,228.1
190,587,228.6
191,98,229.1
192,149,229.1
193,169,229.3
194,651,229.70000000000002
195,193,231.0
196,152,231.4
197,113,231.8
198,445,232.6
199,664,232.70000000000002
200,656,233.1
201,234,234.1
202,754,234.1
203,251,234.4
204,405,234.9
205,94,235.1
206,728,235.5
207,534,235.9
208,672,236.0
209,590,236.3
210,22,236.5
211,500,236.8
212,292,237.5
213,444,237.70000000000002
214,793,238.5
215,586,239.0
216,188,239.1
217,82,239.20000000000002
218,212,239.6
219,516,240.1
220,399,240.6
221,170,240.9
222,275,241.4
223,259,241.5
224,564,242.3
225,505,243.4
226,227,243.9
227,527,244.0
228,777,244.5
229,220,244.70000000000002
230,666,245.1
231,337,245.4
232,733,245.4
233,187,246.4
234,592,247.0
235,619,247.1
236,362,247.20000000000002
237,697,247.5
238,751,247.70000000000002
239,249,247.8
240,89,247.9
241,115,248.0
242,128,248.6
243,383,249.0
244,732,249.20000000000002
245,45,249.8
246,475,249.8
247,65,250.0
248,452,250.4
249,392,250.6
250,646,251.0
251,604,251.1
252,244,251.4
253,160,252.3
254,382,252.3
255,612,252.5
256,568,253.20000000000002
257,447,254.4
258,191,254.70000000000002
259,472,255.20000000000002
260,421,258.1
261,353,259.2
262,15,259.6
263,155,259.6
264,19,260.4
265,702,260.4
266,268,260.7
267,219,260.8
268,60,261.6
269,197,262.0
270,204,262.5
271,489,262.6
272,304,263.5
273,224,265.0
274,267,266.4
275,772,268.0
276,388,270.2
277,618,271.0
278,609,271.5
279,722,271.8
280,299,272.4
281,575,275.5
282,724,276.2
283,214,276.3
284,514,276.6
285,172,277.0
286,211,277.1
287,355,277.1
288,96,277.3
289,548,277.40000000000003
290,343,277.6
291,464,277.8
292,537,278.0
293,367,278.2
294,377,278.6
295,462,279.90000000000003
296,338,280.1
297,518,280.2
298,581,280.3
299,700,280.5
300,482,280.90000000000003
301,375,282.3
302,746,283.0
303,285,284.5
304,413,284.6
305,121,285.3
306,395,285.5
307,533,286.5
308,516,287.5
309,365,288.8
310,623,289.90000000000003
311,311,290.0
312,759,290.40000000000003
313,86,291.0
314,145,291.40000000000003
315,716,291.5
316,191,291.6
317,323,292.0
318,226,292.1
319,738,292.2
320,670,292.40000000000003
321,113,293.90000000000003
322,171,294.0
323,372,294.1
324,315,294.5
325,614,294.90000000000003
326,597,295.5
327,672,296.2
328,704,296.2
329,630,297.2
330,629,297.6
331,336,297.7
332,678,298.2
333,42,298.5
334,485,299.2
335,510,299.6
336,356,300.3
337,30,301.1
338,776,301.8
339,205,302.5
340,302,302.8
341,562,303.40000000000003
342,722,303.40000000000003
343,403,303.8
344,216,304.7
345,371,304.8
346,124,305.2
347,358,306.2
348,161,306.40000000000003
349,168,306.5
350,346,307.1
351,616,307.2
352,384,307.7
353,714,307.8
354,71,308.1
355,585,309.90000000000003
356,238,310.2
357,125,310.6
358,1,310.90000000000003
359,690,311.40000000000003
360,166,311.5
361,222,312.3
362,345,313.5
363,574,313.5
364,386,313.7
365,249,314.6
366,141,315.2
367,310,315.40000000000003
368,398,315.8
369,677,315.90000000000003
370,769,316.1
371,774,317.2
372,464,317.40000000000003
373,549,317.40000000000003
374,515,317.7
375,290,317.8
376,680,318.2
377,719,318.6
378,547,318.90000000000003
379,301,319.90000000000003
380,294,320.2
381,477,320.2
382,661,320.5
383,670,320.5
384,26,321.5
385,351,321.7
386,447,323.2
387,472,323.6
388,598,323.6
389,441,324.40000000000003
390,361,325.0
391,739,326.1
392,258,326.8
393,779,327.2
394,451,327.8
395,160,328.0
396,473,328.1
397,786,328.40000000000003
398,449,328.7
399,731,328.8
400,190,329.0
401,600,329.1
402,367,329.2
403,372,329.2
404,272,329.5
405,548,329.6
406,734,329.7
407,728,330.0
408,28,330.3
409,42,330.40000000000003
410,425,330.5
411,389,330.7
412,474,330.8
413,754,330.8
414,5,331.2
415,132,331.8
416,104,331.90000000000003
417,20,332.6
418,637,332.8
419,176,333.2
420,523,333.6
421,589,333.90000000000003
422,110,334.3
423,582,334.6
424,595,334.6
425,123,335.40000000000003
426,8,335.6
427,50,337.5
428,428,337.6
429,705,338.7
430,461,344.7
431,638,344.90000000000003
432,338,347.3
433,423,348.1
434,669,348.6
435,229,349.0
436,592,349.40000000000003
437,594,349.5
438,37,350.2
439,545,351.1
440,284,352.90000000000003
441,318,352.90000000000003
442,192,353.6
443,479,353.6
