,time,activity (Hz) pop_A,activity (Hz) pop_B
70,700.0,6.500000000000001,16.5
71,710.0,4.5,7.5
72,720.0,2.5,7.5
73,730.0,5.0,15.0
74,740.0,5.5,10.0
75,750.0,0.5,10.0
76,760.0,2.0,12.0
77,770.0,2.5,15.0
78,780.0,2.5,7.5
79,790.0,2.0,16.0
80,800.0,3.0,8.5
81,810.0,4.0,13.000000000000002
82,820.0,4.0,7.000000000000001
83,830.0,6.0,7.000000000000001
84,840.0,3.0,12.0
85,850.0,1.5,12.5
86,860.0,1.5,17.499999999999996
87,870.0,0.5,10.499999999999998
88,880.0,5.0,11.5
89,890.0,3.0,12.0
90,900.0,1.5,8.0
91,910.0,3.5000000000000004,13.500000000000002
92,920.0,1.5,10.0
93,930.0,3.5000000000000004,19.5
94,940.0,1.0,6.0
95,950.0,2.5,12.5
96,960.0,2.0,18.5
97,970.0,1.0,12.0
98,980.0,2.0,16.5
99,990.0,1.5,16.5
100,1000.0,2.0,23.0
101,1010.0,1.0,16.5
102,1020.0,1.5,16.5
103,1030.0,1.0,22.0
104,1040.0,1.0,15.5
105,1050.0,0.0,19.5
106,1060.0,1.5,23.0
107,1070.0,0.5,17.0
108,1080.0,0.0,17.499999999999996
109,1090.0,0.0,18.5
110,1100.0,0.0,23.5
111,1110.0,0.0,5.5
112,1120.0,0.0,16.0
113,1130.0,0.5,8.0
114,1140.0,0.5,15.0
115,1150.0,0.5,12.0
116,1160.0,0.5,16.5
117,1170.0,1.0,14.499999999999998
118,1180.0,0.5,7.5
119,1190.0,2.0,9.0
120,1200.0,0.5,19.0
121,1210.0,0.0,10.499999999999998
122,1220.0,0.0,16.0
123,1230.0,0.5,17.0
124,1240.0,0.5,11.5
125,1250.0,0.5,10.499999999999998
126,1260.0,1.0,17.499999999999996
127,1270.0,1.0,17.0
128,1280.0,0.0,11.5
129,1290.0,2.0,10.499999999999998
130,1300.0,0.5,13.500000000000002
131,1310.0,0.0,15.5
132,1320.0,1.0,10.499999999999998
133,1330.0,1.5,7.000000000000001
134,1340.0,1.0,12.5
135,1350.0,3.5000000000000004,19.0
136,1360.0,1.5,8.5
137,1370.0,0.5,19.5
138,1380.0,0.5,20.499999999999996
139,1390.0,0.5,7.000000000000001
140,1400.0,0.0,18.0
141,1410.0,0.0,20.999999999999996
142,1420.0,1.0,13.500000000000002
143,1430.0,1.0,14.000000000000002
144,1440.0,1.0,20.999999999999996
145,1450.0,1.0,12.5
146,1460.0,0.0,13.000000000000002
147,1470.0,0.0,7.5
148,1480.0,0.5,20.0
149,1490.0,1.0,7.5
150,1500.0,0.5,12.0
151,1510.0,1.0,10.0
152,1520.0,1.0,13.000000000000002
153,1530.0,0.5,16.0
154,1540.0,1.0,16.5
155,1550.0,0.5,9.0
156,1560.0,0.5,15.0
157,1570.0,1.0,12.5
158,1580.0,0.5,15.5
159,1590.0,1.5,18.0
160,1600.0,0.0,15.0
161,1610.0,0.0,11.0
162,1620.0,0.5,12.0
163,1630.0,0.5,17.499999999999996
164,1640.0,0.5,15.5
165,1650.0,1.5,9.5
166,1660.0,0.5,15.5
167,1670.0,0.0,9.0
168,1680.0,2.0,15.0
169,1690.0,0.5,13.000000000000002
170,1700.0,1.5,10.0
171,1710.0,1.0,15.5
172,1720.0,1.0,10.499999999999998
173,1730.0,0.0,8.5
174,1740.0,1.5,13.000000000000002
175,1750.0,1.0,6.0
176,1760.0,1.5,19.0
177,1770.0,1.0,15.5
178,1780.0,0.0,3.0
179,1790.0,1.0,13.000000000000002
180,1800.0,1.0,12.0
181,1810.0,0.0,5.5
182,1820.0,4.0,6.0
183,1830.0,1.5,13.000000000000002
184,1840.0,2.0,18.0
185,1850.0,0.5,9.0
186,1860.0,0.0,13.000000000000002
187,1870.0,1.0,11.0
188,1880.0,1.0,6.500000000000001
189,1890.0,2.5,10.0
190,1900.0,0.5,4.5
191,1910.0,1.0,11.0
192,1920.0,1.0,2.5
193,1930.0,5.5,6.0
194,1940.0,2.0,11.5
195,1950.0,1.5,9.0
196,1960.0,1.0,13.500000000000002
197,1970.0,5.0,9.5
198,1980.0,2.0,6.500000000000001
199,1990.0,0.5,8.5
200,2000.0,1.5,9.0
201,2010.0,0.5,14.000000000000002
202,2020.0,1.0,6.500000000000001
203,2030.0,0.5,14.000000000000002
204,2040.0,1.5,5.5
205,2050.0,1.5,7.5
206,2060.0,2.0,12.0
207,2070.0,1.0,13.000000000000002
208,2080.0,1.0,3.5000000000000004
209,2090.0,0.5,12.5
210,2100.0,1.5,19.0
211,2110.0,1.0,8.5
212,2120.0,1.0,9.0
213,2130.0,0.5,6.0
214,2140.0,2.0,7.000000000000001
215,2150.0,0.5,6.0
216,2160.0,1.0,7.000000000000001
217,2170.0,2.5,6.500000000000001
218,2180.0,4.0,13.500000000000002
219,2190.0,1.5,9.5
220,2200.0,0.5,8.5
221,2210.0,1.5,6.0
222,2220.0,6.0,11.5
223,2230.0,3.0,6.500000000000001
224,2240.0,4.0,8.5
225,2250.0,2.0,13.500000000000002
226,2260.0,0.5,11.5
227,2270.0,1.0,4.5
228,2280.0,4.5,7.5
229,2290.0,3.0,7.000000000000001
230,2300.0,4.0,6.0
231,2310.0,2.0,5.5
232,2320.0,2.5,10.0
233,2330.0,4.0,11.0
234,2340.0,1.5,7.000000000000001
235,2350.0,1.5,6.500000000000001
236,2360.0,3.0,3.5000000000000004
237,2370.0,5.5,9.5
238,2380.0,3.5000000000000004,10.0
239,2390.0,2.0,8.0
240,2400.0,1.0,6.500000000000001
241,2410.0,1.0,6.500000000000001
242,2420.0,1.0,1.0
243,2430.0,3.0,11.0
244,2440.0,4.0,8.0
245,2450.0,1.0,9.0
246,2460.0,3.5000000000000004,7.000000000000001
247,2470.0,4.5,13.500000000000002
248,2480.0,1.0,11.5
249,2490.0,0.5,2.5
