,time,activity (Hz) pop_A,activity (Hz) pop_B
0,0.0,0.0,0.0
1,10.0,0.0,0.0
2,20.0,0.0,0.0
3,30.0,0.0,0.0
4,40.0,0.0,0.0
5,50.0,0.0,0.0
6,60.0,0.5,0.0
7,70.0,0.0,0.5
8,80.0,0.5,1.0
9,90.0,2.0,0.5
10,100.0,4.0,2.0
11,110.0,3.5000000000000004,2.0
12,120.0,5.0,4.0
13,130.0,4.5,3.0
14,140.0,6.0,5.5
15,150.0,6.500000000000001,7.5
16,160.0,7.5,3.5000000000000004
17,170.0,5.5,6.0
18,180.0,9.0,4.0
19,190.0,9.0,6.500000000000001
20,200.0,5.5,4.5
21,210.0,8.5,5.0
22,220.0,6.0,2.0
23,230.0,9.0,2.0
24,240.0,10.0,5.0
25,250.0,5.5,3.0
26,260.0,6.0,4.0
27,270.0,4.0,9.0
28,280.0,12.0,5.5
29,290.0,13.500000000000002,3.5000000000000004
30,300.0,10.499999999999998,6.0
31,310.0,9.0,6.500000000000001
32,320.0,5.5,4.5
33,330.0,12.5,5.0
34,340.0,7.5,4.5
35,350.0,13.000000000000002,4.5
36,360.0,8.5,5.0
37,370.0,9.0,5.5
38,380.0,18.5,8.5
39,390.0,7.000000000000001,1.5
40,400.0,12.0,3.0
41,410.0,20.0,5.5
42,420.0,12.0,3.5000000000000004
43,430.0,13.000000000000002,2.5
44,440.0,9.0,5.0
45,450.0,7.5,4.5
46,460.0,16.5,7.5
47,470.0,16.0,5.5
48,480.0,17.0,2.0
49,490.0,13.000000000000002,2.5
50,500.0,13.500000000000002,1.0
51,510.0,18.5,3.5000000000000004
52,520.0,8.5,1.5
53,530.0,16.0,2.0
54,540.0,22.5,1.5
55,550.0,9.5,0.5
56,560.0,14.499999999999998,2.5
57,570.0,15.5,2.0
58,580.0,16.5,3.5000000000000004
59,590.0,9.5,2.0
60,600.0,13.000000000000002,2.5
61,610.0,22.0,1.0
62,620.0,12.5,2.5
63,630.0,16.5,3.0
64,640.0,13.500000000000002,1.0
65,650.0,18.0,1.5
66,660.0,18.5,0.5
67,670.0,19.5,1.5
68,680.0,10.499999999999998,0.5
