,ID neuron pop_A,event time pop_A
0,276,66.5
1,519,96.60000000000001
2,570,99.3
3,439,99.5
4,460,101.60000000000001
5,31,103.2
6,651,104.2
7,445,105.4
8,288,106.8
9,747,107.0
10,534,107.5
11,584,110.7
12,140,112.5
13,482,117.4
14,211,120.5
15,210,123.10000000000001
16,131,124.9
17,612,125.4
18,452,125.9
19,781,126.9
20,29,133.6
21,52,133.7
22,698,136.70000000000002
23,581,139.5
24,740,139.70000000000002
25,168,140.8
26,326,141.0
27,107,142.1
28,24,142.9
29,694,146.9
30,15,147.4
31,434,148.8
32,80,150.5
33,590,150.70000000000002
34,414,152.9
35,520,155.6
36,206,156.3
37,681,157.0
38,176,158.4
39,370,159.4
40,507,160.0
41,548,160.3
42,786,161.1
43,38,161.70000000000002
44,538,162.1
45,610,162.1
46,212,165.0
47,66,165.8
48,646,165.9
49,216,166.5
50,729,166.6
51,30,167.20000000000002
52,395,167.70000000000002
53,634,168.70000000000002
54,521,170.4
55,299,171.20000000000002
56,517,172.1
57,762,172.1
58,17,173.4
59,51,173.4
60,595,173.6
61,26,173.70000000000002
62,326,174.1
63,292,174.3
64,106,174.8
65,490,175.20000000000002
66,710,176.70000000000002
67,188,177.1
68,502,178.6
69,642,179.3
70,87,179.8
71,609,181.8
72,389,182.70000000000002
73,391,184.4
74,444,184.70000000000002
75,385,184.8
76,725,186.0
77,124,186.1
78,625,186.4
79,504,186.70000000000002
80,267,187.0
81,332,187.3
82,179,188.3
83,598,188.9
84,563,189.0
85,279,189.6
86,74,190.3
87,64,190.5
88,11,191.1
89,674,192.0
90,398,193.6
91,172,194.5
92,353,194.9
93,24,195.1
94,492,195.20000000000002
95,767,195.9
96,758,197.5
97,770,197.70000000000002
98,280,198.0
99,728,199.5
100,282,199.8
101,777,200.3
102,111,200.9
103,552,201.20000000000002
104,484,203.20000000000002
105,265,205.3
106,799,206.20000000000002
107,591,206.3
108,91,206.5
109,749,207.3
110,695,208.8
111,319,209.3
112,148,209.5
113,360,210.5
114,483,212.0
115,136,214.20000000000002
116,65,214.8
117,313,215.1
118,224,215.4
119,784,215.70000000000002
120,415,216.0
121,764,216.3
122,278,216.8
123,456,216.9
124,298,217.6
125,422,218.1
126,123,218.4
127,649,218.9
128,390,219.70000000000002
129,671,222.20000000000002
130,561,223.20000000000002
131,678,223.3
132,235,223.5
133,419,224.70000000000002
134,606,224.8
135,722,226.4
136,665,226.5
137,725,226.8
138,102,227.4
139,211,227.5
140,647,228.5
141,92,228.9
142,587,228.9
143,403,229.3
144,98,229.9
145,264,230.1
146,133,231.0
147,152,232.20000000000002
148,113,232.5
149,169,232.9
150,234,234.4
151,754,235.4
152,251,235.70000000000002
153,728,236.20000000000002
154,445,236.6
155,672,236.6
156,94,236.9
157,590,236.9
158,500,237.1
159,149,237.20000000000002
160,534,237.6
161,405,237.9
162,82,239.8
163,292,239.8
164,188,240.3
165,212,240.4
166,444,240.6
167,586,241.1
168,259,242.1
169,275,242.3
170,664,244.1
171,227,244.70000000000002
172,220,245.5
173,337,246.20000000000002
174,187,247.70000000000002
175,592,247.70000000000002
176,249,248.3
177,666,248.4
178,697,248.4
179,115,248.9
180,733,248.9
181,651,249.20000000000002
182,383,249.8
183,751,249.8
184,505,250.70000000000002
185,65,251.0
186,475,251.5
187,244,252.3
188,777,252.8
189,646,255.6
190,191,256.0
191,604,256.0
192,612,256.7
193,472,256.8
194,447,259.6
195,353,259.8
196,268,260.7
197,702,261.3
198,155,261.4
199,489,264.3
200,304,265.2
201,267,267.5
202,224,267.8
203,618,272.5
204,299,273.2
205,219,275.6
206,724,276.5
207,214,277.2
208,211,277.6
209,355,277.6
210,172,277.90000000000003
211,548,278.1
212,367,279.1
213,514,279.2
214,96,279.3
215,722,280.1
216,377,280.3
217,581,281.0
218,338,281.3
219,518,281.5
220,537,281.5
221,700,281.8
222,746,281.8
223,482,282.40000000000003
224,375,283.0
225,413,284.0
226,285,284.3
227,516,285.3
228,121,285.7
229,395,285.8
230,533,286.90000000000003
231,191,288.7
232,365,289.1
233,623,289.3
234,311,289.8
235,759,290.1
236,716,290.40000000000003
237,86,291.40000000000003
238,145,291.40000000000003
239,323,292.1
240,670,292.2
241,113,293.3
242,464,293.3
243,372,293.8
244,171,294.40000000000003
245,315,294.8
246,771,295.2
247,597,295.6
248,614,295.7
249,42,295.90000000000003
250,704,295.90000000000003
251,672,296.0
252,630,296.90000000000003
253,629,297.6
254,336,298.1
255,678,298.1
256,510,298.3
257,593,298.7
258,485,299.2
259,356,300.0
260,776,300.8
261,205,301.7
262,302,301.7
263,403,302.3
264,216,303.0
265,309,303.0
266,562,303.6
267,371,304.5
268,124,305.1
269,727,305.1
270,358,306.0
271,346,306.40000000000003
272,384,306.7
273,161,306.90000000000003
274,616,306.90000000000003
275,722,307.1
276,527,307.6
277,71,307.8
278,178,307.90000000000003
279,168,308.0
280,714,308.1
281,1,308.7
282,238,309.2
283,585,310.0
284,166,310.2
285,125,311.6
286,690,312.2
287,574,313.2
288,386,314.3
289,345,314.40000000000003
290,141,314.90000000000003
291,310,315.40000000000003
292,249,315.6
293,398,316.3
294,769,316.6
295,677,316.8
296,549,318.1
297,774,318.40000000000003
298,515,318.5
299,290,319.3
300,547,319.5
301,670,320.40000000000003
302,661,321.8
303,680,322.3
304,26,322.5
305,447,323.90000000000003
306,739,325.8
307,42,328.6
308,779,328.7
309,473,328.90000000000003
310,160,329.2
311,731,329.8
312,786,329.8
313,449,329.90000000000003
314,728,330.0
315,367,330.2
316,372,330.5
317,272,330.7
318,548,331.40000000000003
319,132,332.5
320,754,333.40000000000003
321,104,333.6
322,20,334.3
323,589,334.7
324,582,334.90000000000003
325,474,335.0
326,110,335.3
327,595,335.8
328,637,336.90000000000003
329,50,337.5
330,428,338.6
331,705,340.0
332,638,344.2
333,461,344.90000000000003
334,523,346.5
335,162,347.2
336,669,349.3
337,423,349.5
338,598,351.0
339,545,351.3
340,479,355.1
341,619,355.40000000000003
342,759,355.40000000000003
343,192,355.5
344,431,355.6
345,318,356.6
346,594,356.90000000000003
347,361,357.90000000000003
348,698,358.0
349,541,358.3
350,791,359.0
351,496,359.1
352,174,359.7
353,320,359.7
354,718,359.90000000000003
355,300,360.3
356,351,361.8
357,200,361.90000000000003
358,139,362.2
359,228,363.3
360,180,363.8
361,449,364.5
362,452,364.6
363,596,364.90000000000003
364,432,365.90000000000003
365,593,366.1
366,426,366.2
367,310,367.0
368,271,367.2
369,497,367.40000000000003
370,273,369.1
371,484,372.2
372,482,372.3
373,304,372.40000000000003
374,503,372.5
375,705,373.1
376,399,374.3
377,635,375.1
378,22,375.40000000000003
379,769,376.1
380,478,376.5
381,328,376.8
382,243,377.3
383,572,377.8
384,526,378.90000000000003
385,647,379.3
386,768,379.90000000000003
387,56,380.8
388,726,380.8
389,467,381.3
390,752,381.5
391,359,381.7
392,731,382.6
393,575,382.7
394,793,382.7
395,127,383.0
396,313,384.2
397,554,384.90000000000003
398,393,385.40000000000003
399,284,386.3
400,754,386.3
401,493,386.40000000000003
402,401,386.7
403,462,387.1
404,5,387.7
405,283,388.2
406,125,388.5
407,241,388.8
408,346,388.90000000000003
409,432,388.90000000000003
410,64,389.1
411,276,389.1
412,489,389.3
413,675,389.8
414,721,390.2
415,2,390.5
416,166,390.6
417,158,390.7
418,55,390.8
419,189,391.40000000000003
420,440,391.90000000000003
421,20,392.0
422,184,392.0
423,783,392.3
424,142,392.5
425,341,392.90000000000003
426,524,393.6
427,386,394.8
428,646,395.3
429,200,396.7
430,684,396.7
431,700,397.90000000000003
432,697,398.0
433,570,399.2
434,296,399.40000000000003
435,298,400.2
436,567,402.0
437,663,402.6
438,696,403.2
439,136,405.7
440,725,405.7
441,703,405.90000000000003
442,215,406.1
443,139,406.5
444,748,407.6
445,133,408.0
446,789,408.2
447,90,408.40000000000003
448,637,408.90000000000003
449,100,409.2
450,685,409.5
451,455,409.90000000000003
452,677,410.2
453,488,410.7
454,214,411.2
455,513,411.5
456,476,411.8
457,797,412.0
458,438,412.1
459,300,413.6
460,328,414.0
461,592,414.0
462,734,414.2
463,186,414.8
464,175,415.2
465,800,415.40000000000003
466,249,416.1
467,641,416.2
468,437,416.40000000000003
469,597,416.8
470,117,416.90000000000003
471,746,417.0
472,766,417.0
473,666,417.2
474,500,417.7
475,787,417.7
476,469,417.8
477,42,418.1
478,633,418.8
479,310,419.1
480,762,419.2
481,317,419.3
482,280,419.6
483,228,420.1
484,620,420.8
485,565,420.90000000000003
486,331,421.1
487,88,421.5
488,771,421.5
489,701,421.7
490,485,422.0
491,194,422.5
492,227,422.6
493,751,422.7
494,443,423.1
495,44,423.2
496,172,423.40000000000003
497,137,423.90000000000003
498,318,424.1
499,377,424.5
500,160,424.6
501,167,426.1
502,712,426.40000000000003
503,13,427.0
504,26,427.5
505,176,429.40000000000003
506,134,429.90000000000003
507,623,431.2
508,607,431.90000000000003
509,667,432.5
510,610,432.8
511,416,433.90000000000003
512,181,434.2
513,86,434.3
514,421,434.40000000000003
515,785,434.6
516,650,434.90000000000003
517,205,435.2
518,256,436.2
519,109,437.40000000000003
520,323,437.90000000000003
521,60,438.0
522,343,438.0
523,740,438.0
524,744,438.7
525,760,439.0
526,433,439.1
527,540,439.2
528,308,439.5
529,305,439.7
530,533,439.8
531,765,440.2
532,126,440.3
533,165,440.8
534,139,442.3
535,16,442.6
536,197,442.8
537,509,443.1
538,666,444.5
539,116,445.0
540,257,445.3
541,178,447.0
542,387,447.0
543,606,447.1
544,531,447.3
545,340,447.40000000000003
546,622,447.5
547,482,447.8
548,698,448.1
549,154,448.8
550,353,449.3
551,279,449.40000000000003
552,439,449.40000000000003
553,144,449.5
554,269,449.6
555,225,449.8
556,642,450.3
557,31,450.40000000000003
558,177,451.2
559,418,453.0
560,232,453.2
561,332,456.2
562,24,456.3
563,119,456.40000000000003
564,752,456.40000000000003
565,417,457.3
566,283,457.5
567,331,457.5
568,357,457.5
569,275,457.7
570,665,457.7
571,151,457.8
572,634,458.0
573,148,459.0
574,513,460.1
575,541,460.2
576,401,460.7
577,107,461.5
578,352,461.5
579,700,461.5
580,448,461.6
581,164,462.40000000000003
582,48,462.5
583,66,462.6
584,337,462.6
585,546,462.6
586,291,463.1
587,529,463.5
588,90,463.6
589,654,464.1
590,536,464.40000000000003
591,427,464.5
592,631,464.7
593,396,464.90000000000003
594,486,465.0
595,348,465.40000000000003
596,2,466.3
597,231,466.40000000000003
598,683,466.40000000000003
599,135,467.0
600,640,467.1
601,453,467.2
602,612,467.2
603,795,468.1
604,709,468.3
605,246,468.40000000000003
606,621,468.5
607,324,468.7
608,152,468.90000000000003
609,180,469.2
610,38,469.40000000000003
611,271,469.40000000000003
612,309,469.7
613,34,470.5
614,46,470.5
615,550,470.6
616,308,470.8
617,652,470.90000000000003
618,764,471.2
619,198,471.40000000000003
620,563,471.40000000000003
621,351,471.6
622,586,471.7
623,381,472.0
624,628,472.0
625,61,472.1
626,115,472.2
627,585,472.2
628,206,472.3
629,210,473.1
630,77,473.6
631,669,473.7
632,589,473.8
633,799,473.90000000000003
634,42,474.0
635,596,474.5
636,141,475.7
637,159,475.7
638,327,475.8
639,440,475.8
640,587,476.0
641,303,476.2
642,70,476.40000000000003
643,623,477.2
644,319,479.90000000000003
645,328,480.8
646,307,481.2
647,298,481.6
648,373,482.2
649,259,482.3
650,643,483.40000000000003
651,696,484.1
652,195,484.8
653,312,485.2
654,600,485.8
655,186,486.0
656,193,486.0
657,671,486.3
658,731,486.3
659,57,486.5
660,530,486.5
661,101,487.1
662,782,487.1
663,299,487.3
664,391,487.7
665,562,487.7
666,605,487.8
667,219,487.90000000000003
668,156,488.1
669,755,488.1
670,786,488.40000000000003
671,509,488.6
672,638,488.6
673,258,488.8
674,779,488.90000000000003
675,488,489.0
676,47,489.1
677,649,489.2
678,176,489.40000000000003
679,37,489.90000000000003
680,781,489.90000000000003
681,399,490.0
682,33,490.40000000000003
683,784,490.40000000000003
684,51,490.7
685,349,490.90000000000003
686,36,491.0
687,595,491.3
688,614,492.2
689,717,492.5
690,772,492.6
