,ID neuron pop_B,event time pop_B
0,1183,66.2
1,836,74.5
2,1033,86.60000000000001
3,941,100.9
4,1574,101.8
5,808,104.7
6,974,110.5
7,814,110.60000000000001
8,1155,112.8
9,1260,115.7
10,1351,117.0
11,1456,124.4
12,878,126.2
13,1176,132.4
14,997,141.70000000000002
15,904,145.20000000000002
16,1352,146.0
17,976,148.3
18,1428,148.4
19,1282,153.20000000000002
20,1501,153.3
21,1582,153.9
22,1402,155.5
23,1275,157.8
24,1167,157.9
25,1324,160.9
26,1445,161.9
27,1231,166.9
28,1423,168.3
29,947,169.1
30,1558,174.4
31,1332,176.70000000000002
32,955,179.70000000000002
33,828,185.6
34,1353,187.6
35,836,189.0
36,1232,189.3
37,1314,191.4
38,993,193.6
39,1515,193.8
40,1229,194.5
41,1051,197.9
42,922,203.8
43,1203,208.9
44,923,209.9
45,1094,217.70000000000002
46,1225,223.8
47,1446,224.1
48,1154,226.20000000000002
49,1233,234.9
50,1116,235.8
51,990,236.4
52,1592,248.4
53,1295,249.9
54,1379,250.20000000000002
55,868,251.70000000000002
56,941,253.3
57,879,257.4
58,1348,257.7
59,1162,260.7
60,1118,265.0
61,1363,265.0
62,927,267.1
63,1028,268.6
64,920,268.8
65,876,276.90000000000003
66,1585,278.0
67,882,278.8
68,1598,280.6
69,1022,282.0
70,817,287.2
71,1178,289.8
72,925,294.3
73,1109,304.8
74,830,306.8
75,975,312.90000000000003
76,856,322.8
77,1496,353.6
78,1147,367.90000000000003
79,1476,383.7
80,1135,422.7
81,1228,425.6
82,840,454.6
83,945,500.1
84,1416,515.1
85,1051,731.6
86,1036,738.1
87,979,774.0
88,1015,892.3000000000001
89,1247,1103.6000000000001
90,868,1111.5
91,1506,1171.8
92,1180,1195.5
93,1136,1228.8
94,1520,1231.7
95,1048,1242.5
96,1387,1261.0
97,1040,1267.2
98,1018,1298.7
99,973,1325.0
100,1524,1327.6000000000001
101,983,1331.6000000000001
102,1437,1342.0
103,1481,1359.7
104,1186,1384.2
105,1451,1419.8
106,1416,1441.3
107,1458,1458.1000000000001
108,1048,1460.4
109,1598,1486.7
110,1350,1501.8
111,1525,1501.9
112,1008,1510.9
113,991,1528.0
114,1288,1535.2
115,1337,1545.4
116,1542,1561.6000000000001
117,1487,1571.2
118,1313,1572.8
119,1263,1575.7
120,1451,1579.1000000000001
121,1560,1599.6000000000001
122,958,1617.8
123,885,1624.5
124,1071,1626.1000000000001
125,930,1629.8
126,1510,1632.4
127,848,1638.8
128,913,1649.6000000000001
129,1489,1651.1000000000001
130,1224,1652.7
131,992,1660.1000000000001
132,1110,1667.1000000000001
133,973,1674.5
134,1008,1678.8
135,1348,1679.2
136,1290,1680.8
137,1510,1687.6000000000001
138,1269,1690.2
139,1161,1693.0
140,1170,1693.5
141,1029,1695.2
142,1381,1696.3
143,1240,1697.3
144,933,1707.6000000000001
145,825,1712.7
146,1500,1713.0
147,1376,1721.9
148,1191,1722.1000000000001
149,1107,1726.5
150,1118,1726.6000000000001
151,1514,1727.2
152,1066,1727.8
153,1600,1727.8
154,978,1731.6000000000001
155,1274,1732.4
156,1128,1749.9
157,924,1750.6000000000001
158,1072,1759.1000000000001
159,1224,1763.2
160,1207,1770.6000000000001
161,1474,1774.2
162,1186,1775.6000000000001
163,1250,1777.6000000000001
164,1317,1778.3
165,1233,1786.2
166,1508,1790.9
167,1410,1793.0
168,1321,1795.1000000000001
169,823,1798.1000000000001
170,957,1798.9
171,1561,1798.9
172,1490,1802.9
173,1560,1806.1000000000001
174,1043,1816.4
175,1534,1817.0
176,1519,1826.1000000000001
177,1390,1829.9
178,1458,1833.0
179,1466,1835.2
180,802,1836.4
181,1021,1836.5
182,1511,1843.5
183,1450,1844.0
184,1553,1846.1000000000001
185,1093,1846.2
186,1050,1846.5
187,1317,1851.0
188,1307,1858.1000000000001
189,853,1861.9
190,927,1873.7
191,899,1875.0
192,1205,1877.0
193,1279,1879.8
194,1315,1893.1000000000001
195,1442,1897.6000000000001
196,924,1899.0
197,1056,1904.6000000000001
198,1469,1909.9
199,1598,1914.1000000000001
200,1296,1917.1000000000001
201,954,1919.4
202,925,1930.0
203,1401,1931.1000000000001
204,948,1933.7
205,1167,1938.9
206,1160,1941.3
207,1083,1953.1000000000001
208,1038,1953.2
209,1314,1959.9
210,1566,1961.7
211,1287,1962.9
212,1465,1963.0
213,944,1965.7
214,1451,1969.6000000000001
215,1057,1969.8
216,1171,1970.5
217,1536,1973.4
218,841,1980.6000000000001
219,1210,1991.7
220,1519,2004.1000000000001
221,1148,2006.1000000000001
222,898,2016.9
223,1419,2031.4
224,1087,2032.9
225,1021,2038.8
226,946,2040.5
227,1583,2042.3
228,1005,2043.6000000000001
229,1517,2048.6
230,1416,2055.2
231,1246,2057.9
232,1187,2063.8
233,1558,2078.0
234,1165,2083.2
235,1273,2108.7
236,977,2110.8
237,1299,2112.0
238,1062,2116.5
239,1488,2120.6
240,1568,2126.3
241,1249,2136.5
242,1300,2137.1
243,1569,2149.0
244,1318,2155.8
245,1544,2171.7
246,1357,2174.0
247,1253,2187.1
248,1208,2188.9
249,1406,2194.9
250,1059,2198.6
251,1364,2209.9
252,1497,2225.5
253,1394,2246.5
254,864,2257.3
255,1212,2268.4
256,826,2269.5
257,1083,2273.2000000000003
258,1111,2274.8
259,1470,2303.3
260,1393,2308.7000000000003
261,1201,2308.8
262,816,2309.9
263,1376,2310.2000000000003
264,1152,2316.7000000000003
265,1480,2317.5
266,1306,2329.5
267,1000,2330.7000000000003
268,1259,2336.4
269,1147,2336.7000000000003
270,855,2340.6
271,1103,2340.9
272,1570,2344.1
273,939,2348.4
274,1191,2356.8
275,1444,2358.0
276,1376,2369.3
277,950,2375.6
278,859,2380.6
279,1099,2383.0
280,951,2387.0
281,1152,2389.1
282,1344,2392.2000000000003
283,825,2392.5
284,877,2393.6
285,1074,2400.6
286,1340,2405.7000000000003
287,844,2433.7000000000003
288,1558,2434.9
289,1086,2437.8
290,1251,2438.6
291,1242,2448.7000000000003
292,1128,2449.0
293,1088,2451.1
294,1520,2452.6
295,863,2452.9
296,1333,2454.1
297,865,2454.7000000000003
298,1279,2455.0
299,1102,2458.8
300,871,2471.3
301,979,2479.8
302,955,2480.4
303,1366,2482.7000000000003
304,854,2485.8
305,1278,2487.8
306,1191,2488.7000000000003
307,1140,2490.8
308,1207,2492.3
309,1556,2494.8
310,1475,2495.6
311,1258,2496.2000000000003
312,973,2499.2000000000003
313,1230,2500.0
