,time,activity (Hz) pop_A,activity (Hz) pop_B
0,0.0,0.0,0.0
1,10.0,0.0,0.0
2,20.0,0.0,0.0
3,30.0,0.0,0.0
4,40.0,0.0,0.0
5,50.0,0.0,0.0
6,60.0,0.5,0.0
7,70.0,0.0,0.0
8,80.0,0.5,0.5
9,90.0,1.0,0.0
10,100.0,4.0,2.5
11,110.0,1.5,2.0
12,120.0,3.0,3.5000000000000004
13,130.0,4.0,3.5000000000000004
14,140.0,3.5000000000000004,4.5
15,150.0,5.0,7.000000000000001
16,160.0,6.0,3.0
17,170.0,5.5,7.5
18,180.0,10.0,5.5
19,190.0,11.5,7.000000000000001
20,200.0,4.5,3.0
21,210.0,8.5,4.5
22,220.0,6.500000000000001,2.0
23,230.0,8.0,2.5
24,240.0,10.499999999999998,6.0
25,250.0,4.5,5.0
26,260.0,4.0,8.0
27,270.0,3.0,8.0
28,280.0,10.0,7.000000000000001
29,290.0,11.0,5.0
30,300.0,8.0,6.500000000000001
31,310.0,12.0,3.5000000000000004
32,320.0,7.000000000000001,3.5000000000000004
33,330.0,12.5,5.5
34,340.0,5.5,3.5000000000000004
35,350.0,12.0,7.000000000000001
36,360.0,8.0,3.5000000000000004
37,370.0,7.5,5.5
38,380.0,10.499999999999998,11.5
39,390.0,8.0,7.5
40,400.0,7.5,4.0
41,410.0,10.499999999999998,4.5
42,420.0,10.0,4.5
43,430.0,11.0,2.5
44,440.0,9.0,4.0
45,450.0,9.5,3.5000000000000004
46,460.0,12.0,11.5
47,470.0,9.0,7.000000000000001
48,480.0,6.0,6.0
49,490.0,12.0,7.000000000000001
50,500.0,6.0,5.5
51,510.0,12.0,5.5
52,520.0,8.5,6.0
53,530.0,10.0,2.5
54,540.0,18.5,4.5
55,550.0,10.0,2.5
56,560.0,14.499999999999998,3.5000000000000004
57,570.0,18.5,3.0
58,580.0,14.499999999999998,4.0
59,590.0,15.5,2.5
60,600.0,13.500000000000002,3.5000000000000004
61,610.0,20.0,0.5
62,620.0,15.0,2.5
63,630.0,25.500000000000004,3.5000000000000004
64,640.0,12.5,0.5
65,650.0,19.5,0.0
