,time,activity (Hz) pop_A,activity (Hz) pop_B
69,690.0,1.5,17.0
70,700.0,0.5,11.0
71,710.0,2.5,16.5
72,720.0,2.5,12.0
73,730.0,1.0,17.0
74,740.0,1.0,27.500000000000004
75,750.0,0.0,11.5
76,760.0,0.5,24.0
77,770.0,1.0,10.0
78,780.0,1.0,18.0
79,790.0,0.0,24.0
80,800.0,0.5,16.5
81,810.0,2.0,14.499999999999998
82,820.0,0.5,13.000000000000002
83,830.0,1.0,20.499999999999996
84,840.0,0.5,20.0
85,850.0,1.0,28.999999999999996
86,860.0,0.0,13.000000000000002
87,870.0,0.0,32.0
88,880.0,0.5,12.0
89,890.0,0.0,25.500000000000004
90,900.0,0.5,17.499999999999996
91,910.0,0.0,23.5
92,920.0,0.0,23.5
93,930.0,0.5,25.0
94,940.0,0.0,12.0
95,950.0,0.0,28.499999999999996
96,960.0,0.5,20.499999999999996
97,970.0,0.5,15.0
98,980.0,0.0,37.5
99,990.0,0.0,11.0
100,1000.0,1.0,36.5
101,1010.0,0.0,10.0
102,1020.0,0.0,32.5
103,1030.0,0.0,21.5
104,1040.0,0.0,24.0
105,1050.0,0.0,18.5
106,1060.0,0.5,27.500000000000004
107,1070.0,0.0,20.0
108,1080.0,0.0,20.0
109,1090.0,0.0,24.5
110,1100.0,0.0,17.499999999999996
111,1110.0,0.0,13.500000000000002
112,1120.0,0.0,25.0
113,1130.0,0.0,14.000000000000002
114,1140.0,0.0,31.0
115,1150.0,0.0,7.000000000000001
116,1160.0,0.0,21.5
117,1170.0,0.5,18.0
118,1180.0,0.0,11.5
119,1190.0,1.0,16.0
120,1200.0,0.0,22.0
121,1210.0,0.0,11.0
122,1220.0,0.0,24.0
123,1230.0,0.5,11.5
124,1240.0,1.0,9.5
125,1250.0,1.5,14.000000000000002
126,1260.0,1.0,18.5
127,1270.0,0.0,18.0
128,1280.0,0.0,11.5
129,1290.0,2.0,13.500000000000002
130,1300.0,0.0,21.5
131,1310.0,0.5,13.500000000000002
132,1320.0,0.5,16.5
133,1330.0,0.5,10.499999999999998
134,1340.0,1.0,14.499999999999998
135,1350.0,1.0,17.499999999999996
136,1360.0,0.5,8.5
137,1370.0,0.5,20.999999999999996
138,1380.0,0.0,18.5
139,1390.0,0.0,11.0
140,1400.0,0.0,20.0
141,1410.0,0.0,15.0
142,1420.0,1.0,13.000000000000002
143,1430.0,1.0,12.5
144,1440.0,1.0,18.0
145,1450.0,0.5,13.000000000000002
146,1460.0,0.0,11.5
147,1470.0,0.5,9.5
148,1480.0,1.0,25.500000000000004
149,1490.0,0.0,5.0
150,1500.0,1.5,13.000000000000002
151,1510.0,1.0,8.5
152,1520.0,1.5,13.000000000000002
153,1530.0,0.5,12.5
154,1540.0,1.0,14.000000000000002
155,1550.0,1.0,8.0
156,1560.0,1.0,19.5
157,1570.0,1.0,12.5
158,1580.0,0.5,18.0
159,1590.0,2.0,14.000000000000002
160,1600.0,0.5,11.5
161,1610.0,0.0,8.0
162,1620.0,0.5,12.0
163,1630.0,1.0,16.0
164,1640.0,1.0,20.0
165,1650.0,0.5,9.5
166,1660.0,0.5,24.0
167,1670.0,0.0,12.0
168,1680.0,1.0,17.0
169,1690.0,0.5,27.000000000000004
170,1700.0,0.5,7.5
171,1710.0,0.0,21.5
172,1720.0,0.5,14.499999999999998
173,1730.0,0.0,9.5
174,1740.0,0.0,9.5
175,1750.0,1.5,13.000000000000002
176,1760.0,0.0,26.500000000000004
177,1770.0,1.0,3.0
178,1780.0,0.0,7.5
179,1790.0,1.0,15.0
180,1800.0,1.5,19.0
181,1810.0,0.0,5.0
182,1820.0,3.0,11.0
183,1830.0,1.0,13.500000000000002
184,1840.0,1.0,17.0
185,1850.0,0.5,11.0
186,1860.0,0.0,17.0
187,1870.0,1.0,19.5
188,1880.0,0.5,7.5
189,1890.0,1.5,12.0
190,1900.0,1.0,11.5
191,1910.0,0.0,16.5
192,1920.0,0.0,4.0
193,1930.0,2.0,10.0
194,1940.0,0.5,17.499999999999996
195,1950.0,0.0,7.5
196,1960.0,1.5,22.0
197,1970.0,1.5,13.000000000000002
198,1980.0,1.0,8.0
199,1990.0,1.0,13.500000000000002
200,2000.0,0.5,10.499999999999998
201,2010.0,0.5,12.0
202,2020.0,0.5,10.499999999999998
203,2030.0,1.0,13.000000000000002
204,2040.0,1.0,9.5
205,2050.0,1.0,10.0
206,2060.0,1.5,14.499999999999998
207,2070.0,1.0,7.000000000000001
208,2080.0,0.5,7.000000000000001
209,2090.0,1.5,14.000000000000002
210,2100.0,1.5,19.5
211,2110.0,0.0,15.0
212,2120.0,0.5,24.5
213,2130.0,0.0,1.0
214,2140.0,1.0,10.0
215,2150.0,1.0,8.5
216,2160.0,1.0,14.499999999999998
217,2170.0,1.5,15.0
218,2180.0,0.5,20.999999999999996
219,2190.0,1.5,8.0
220,2200.0,0.0,11.0
221,2210.0,0.0,8.5
222,2220.0,1.5,10.0
223,2230.0,3.0,11.5
224,2240.0,3.5000000000000004,8.0
225,2250.0,1.0,11.0
226,2260.0,1.5,7.5
227,2270.0,0.0,4.5
228,2280.0,3.5000000000000004,7.000000000000001
229,2290.0,2.0,10.499999999999998
230,2300.0,2.5,7.5
231,2310.0,2.0,7.000000000000001
232,2320.0,1.5,9.0
233,2330.0,3.5000000000000004,12.0
234,2340.0,2.0,10.499999999999998
235,2350.0,1.0,9.5
236,2360.0,3.0,5.0
237,2370.0,2.5,9.0
238,2380.0,3.0,12.5
239,2390.0,2.0,10.0
240,2400.0,1.0,7.5
241,2410.0,2.0,5.5
242,2420.0,1.5,3.5000000000000004
243,2430.0,3.0,13.500000000000002
244,2440.0,4.0,12.0
245,2450.0,1.0,11.0
246,2460.0,1.0,5.0
247,2470.0,0.5,6.500000000000001
248,2480.0,2.0,10.499999999999998
249,2490.0,2.0,7.000000000000001
