,ID neuron pop_B,event time pop_B
0,836,75.2
1,1033,86.4
2,941,100.7
3,1574,100.9
4,808,104.3
5,974,109.60000000000001
6,1350,110.3
7,814,110.4
8,1155,111.2
9,1260,113.9
10,1351,115.3
11,1017,120.10000000000001
12,1456,121.7
13,893,122.9
14,1180,124.0
15,878,124.60000000000001
16,1139,125.60000000000001
17,1179,127.5
18,932,127.60000000000001
19,1371,130.7
20,1176,131.6
21,1282,132.3
22,982,132.5
23,997,134.0
24,1213,137.4
25,1199,138.3
26,1231,139.70000000000002
27,1437,139.8
28,1352,140.5
29,1006,141.0
30,1137,141.6
31,860,142.20000000000002
32,904,144.20000000000002
33,1129,146.1
34,976,146.5
35,1365,146.6
36,1428,147.3
37,1049,149.4
38,1461,150.3
39,1501,151.4
40,1582,151.5
41,1533,151.8
42,889,152.4
43,1334,154.70000000000002
44,1402,154.70000000000002
45,832,154.8
46,1167,155.6
47,1275,156.9
48,1324,158.6
49,1445,160.9
50,1423,164.0
51,852,165.6
52,1158,166.4
53,1154,166.8
54,947,167.5
55,1282,169.6
56,955,170.0
57,1096,170.6
58,1537,171.0
59,1473,172.20000000000002
60,854,172.70000000000002
61,1558,172.70000000000002
62,1332,173.20000000000002
63,1169,174.1
64,1083,175.3
65,972,175.5
66,1131,176.5
67,828,179.8
68,836,184.20000000000002
69,1229,184.3
70,946,185.6
71,1011,186.1
72,1353,187.0
73,1232,188.4
74,1561,188.9
75,1314,189.9
76,1499,190.70000000000002
77,1515,191.3
78,993,191.5
79,931,192.6
80,1051,195.3
81,1379,196.1
82,1100,196.20000000000002
83,830,197.4
84,819,198.0
85,1318,200.5
86,922,201.5
87,1290,202.1
88,1233,203.70000000000002
89,923,204.5
90,1516,206.70000000000002
91,1203,206.9
92,1248,208.0
93,1225,214.9
94,1291,215.70000000000002
95,1094,216.1
96,909,218.1
97,1195,218.70000000000002
98,1384,218.70000000000002
99,927,219.20000000000002
100,1121,220.0
101,1446,223.4
102,1154,224.0
103,1277,226.4
104,1168,228.1
105,965,232.1
106,990,233.70000000000002
107,951,233.8
108,1116,234.9
109,1257,240.3
110,1531,241.3
111,1122,241.6
112,868,242.6
113,1031,242.9
114,1188,245.20000000000002
115,999,245.70000000000002
116,1592,246.1
117,1348,248.9
118,941,249.0
119,1295,249.20000000000002
120,1397,249.70000000000002
121,879,250.3
122,1468,250.8
123,1379,251.8
124,1585,256.3
125,1210,256.4
126,1118,257.6
127,1206,259.2
128,1455,259.5
129,1162,260.5
130,1363,260.8
131,939,262.6
132,1321,263.0
133,920,264.1
134,1153,264.1
135,1028,265.0
136,1330,266.6
137,1445,269.2
138,982,269.7
139,1204,270.4
140,1053,270.7
141,927,271.9
142,1491,272.5
143,882,272.8
144,876,274.2
145,1002,274.2
146,926,274.3
147,925,275.0
148,1022,275.3
149,1193,275.7
150,1559,275.90000000000003
151,1598,276.5
152,1533,277.0
153,1450,277.1
154,817,278.3
155,1178,278.6
156,1416,281.3
157,1510,281.90000000000003
158,1269,282.5
159,843,283.3
160,1247,285.6
161,1591,288.0
162,996,288.2
163,839,288.3
164,1497,289.2
165,856,295.5
166,979,296.1
167,1109,297.0
168,1384,297.0
169,1343,297.8
170,1201,299.40000000000003
171,929,300.3
172,1589,300.5
173,1564,303.0
174,978,303.3
175,830,303.8
176,1549,303.8
177,1022,304.3
178,1490,305.90000000000003
179,848,307.6
180,975,308.8
181,1567,309.3
182,862,310.1
183,1161,310.3
184,1143,311.2
185,1319,316.0
186,815,316.7
187,1170,317.5
188,990,317.7
189,1489,318.1
190,1031,320.2
191,1103,321.2
192,812,321.40000000000003
193,1367,322.1
194,984,324.90000000000003
195,1582,325.7
196,1293,329.6
197,1069,329.7
198,1256,331.3
199,934,332.7
200,856,333.0
201,1189,333.7
202,1400,334.90000000000003
203,912,335.3
204,989,336.6
205,1113,337.8
206,1324,338.90000000000003
207,1203,341.1
208,1568,341.8
209,855,341.90000000000003
210,1496,342.0
211,1438,342.5
212,1156,343.7
213,1092,344.8
214,1157,347.40000000000003
215,1422,349.1
216,1029,351.8
217,988,353.0
218,1279,354.90000000000003
219,844,355.1
220,1304,355.3
221,1122,355.8
222,994,356.1
223,1442,356.3
224,901,356.5
225,820,356.6
226,1155,357.1
227,1306,357.5
228,1544,358.5
229,931,358.7
230,987,359.2
231,1216,359.2
232,1147,359.7
233,1042,360.0
234,1106,360.0
235,1417,361.6
236,1134,363.40000000000003
237,1322,364.3
238,882,364.40000000000003
239,1563,365.90000000000003
240,893,367.3
241,993,367.40000000000003
242,1242,369.90000000000003
243,835,370.2
244,1476,370.7
245,952,372.90000000000003
246,1432,373.8
247,1226,374.5
248,1406,376.7
249,1078,377.3
250,805,378.7
251,1564,379.7
252,1600,380.1
253,1473,380.40000000000003
254,1289,380.5
255,1230,382.2
256,1273,382.40000000000003
257,813,383.40000000000003
258,832,384.0
259,1253,384.5
260,1162,385.2
261,1443,385.90000000000003
262,1561,386.7
263,1094,387.7
264,819,388.5
265,1002,388.7
266,1043,389.2
267,1087,389.8
268,929,390.2
269,825,390.40000000000003
270,1578,391.0
271,1042,392.8
272,1217,393.3
273,1395,394.0
274,1220,394.3
275,1460,395.1
276,1085,396.3
277,1238,396.3
278,1143,400.7
279,884,400.8
280,1135,402.5
281,1315,405.8
282,868,407.2
283,1499,407.2
284,1330,408.40000000000003
285,1507,409.40000000000003
286,987,412.0
287,1111,413.5
288,922,414.0
289,1461,414.3
290,923,414.6
291,1445,414.8
292,1233,415.3
293,1281,417.0
294,900,417.1
295,1556,417.7
296,1228,418.40000000000003
297,1582,418.8
298,1568,418.90000000000003
299,1161,420.6
300,874,420.7
301,1234,421.90000000000003
302,1282,422.8
303,1350,423.90000000000003
304,1584,423.90000000000003
305,964,425.2
306,1433,426.1
307,1022,426.40000000000003
308,831,427.7
309,1216,427.7
310,894,428.0
311,1124,431.5
312,1457,432.5
313,1128,433.40000000000003
314,881,433.90000000000003
315,1545,435.0
316,1244,435.40000000000003
317,966,435.7
318,907,436.90000000000003
319,1554,437.7
320,1105,438.90000000000003
321,1009,440.7
322,1189,440.90000000000003
323,840,441.5
324,1334,442.0
325,822,442.2
326,1430,443.1
327,973,443.7
328,805,445.0
329,1431,448.5
330,960,448.90000000000003
331,1107,450.3
332,1197,450.7
333,1199,451.3
334,923,452.8
335,1135,453.2
336,1262,457.3
337,1096,458.2
338,1458,458.2
339,985,458.3
340,1472,458.3
341,1424,459.3
342,1481,459.3
343,1163,459.7
344,1373,459.7
345,820,460.2
346,905,460.2
347,1101,460.2
348,1411,460.3
349,1560,460.40000000000003
350,991,460.6
351,833,460.7
352,977,460.8
353,1581,461.3
354,852,461.7
355,1416,461.8
356,1358,461.90000000000003
357,1437,462.5
358,888,464.1
359,1328,465.5
360,1443,465.5
361,1366,466.2
362,866,466.6
363,1434,466.8
364,1049,466.90000000000003
365,879,468.3
366,988,469.40000000000003
367,893,469.7
368,1016,469.8
369,918,470.2
370,1177,471.7
371,1139,471.90000000000003
372,855,472.7
373,1065,472.7
374,1357,473.2
375,812,473.8
376,959,474.5
377,821,475.3
378,1045,476.1
379,1317,476.2
380,849,476.5
381,964,476.5
382,1245,477.3
383,945,477.40000000000003
384,1155,477.40000000000003
385,1089,478.40000000000003
386,909,478.8
387,1082,478.90000000000003
388,1129,479.5
389,1012,480.0
390,1227,480.3
391,1401,480.40000000000003
392,968,481.2
393,1066,481.40000000000003
394,1207,481.6
395,823,482.0
396,1118,482.6
397,940,483.90000000000003
398,1011,484.8
399,1100,485.1
400,1030,485.3
401,1131,485.7
402,969,486.1
403,819,487.3
404,1337,487.7
405,958,487.90000000000003
406,1453,487.90000000000003
407,1421,488.3
408,1053,488.8
409,1122,489.40000000000003
410,1281,489.40000000000003
411,1205,489.5
412,859,489.8
413,944,490.40000000000003
414,1578,491.1
415,1331,491.3
416,1244,491.40000000000003
417,979,492.0
418,1283,492.0
419,1517,492.40000000000003
420,1216,492.5
421,1349,492.8
422,1228,492.90000000000003
423,1383,494.1
424,950,495.5
425,1092,496.2
426,1291,497.2
427,1125,497.40000000000003
428,901,498.6
429,1161,499.7
430,1385,500.0
431,1305,500.7
432,945,501.6
433,1497,502.40000000000003
434,870,505.7
435,1234,505.8
436,1197,506.0
437,840,506.2
438,1318,507.1
439,1246,507.6
440,1095,508.7
441,1527,509.0
442,1416,509.1
443,1027,509.2
444,1196,512.2
445,1039,513.1
446,924,513.2
447,1213,513.2
448,1223,513.3
449,1399,513.5
450,1555,516.6
451,1548,516.9
452,1493,518.3
453,1566,518.6
454,1590,518.7
455,952,519.2
456,1387,519.7
457,917,521.5
458,1343,522.9
459,825,523.0
460,1078,524.6
461,1600,524.7
462,1054,525.1
463,946,525.2
464,1144,526.1
465,1487,526.2
466,1268,526.4
467,1415,526.4
468,1341,526.9
469,1170,527.0
470,1381,527.1
471,1518,527.6
472,1057,529.0
473,1077,529.1
474,911,533.8
475,1172,537.8
476,1404,539.6
477,1214,539.8
478,1541,541.9
479,1477,542.0
480,1537,544.8
481,885,544.9
482,837,547.0
483,1015,547.0
484,1585,547.2
485,912,548.5
486,1142,549.0
487,1222,550.6
488,989,550.7
489,1197,550.9
490,1038,551.2
491,968,551.5
492,992,551.7
493,1327,552.1
494,1250,552.3000000000001
495,1202,552.8000000000001
496,1598,553.8000000000001
497,1566,553.9
498,990,555.2
499,907,556.6
500,1229,556.7
501,1299,557.6
502,1178,558.4
503,1160,558.7
504,1432,559.5
505,1239,559.8000000000001
506,857,561.2
507,1097,561.3000000000001
508,1191,561.4
509,832,561.6
510,1494,561.7
511,1102,562.1
512,1353,563.0
513,826,563.2
514,1088,563.6
515,809,564.5
516,1259,566.7
517,1349,566.7
518,1290,567.0
519,1082,568.6
520,980,569.4
521,1412,569.4
522,1383,571.1
523,1075,571.3000000000001
524,892,575.3000000000001
525,1443,575.9
526,1396,579.1
527,1237,580.0
528,1043,580.7
529,862,580.8000000000001
530,1248,580.8000000000001
531,1422,580.9
532,813,581.5
533,827,582.2
534,1165,582.2
535,820,582.6
536,1105,583.0
537,1441,583.2
538,847,583.3000000000001
539,1534,583.6
540,1081,584.1
541,810,584.2
542,1532,584.5
543,1069,584.6
544,802,584.7
545,1016,585.8000000000001
546,1335,585.9
547,1398,588.0
548,1282,588.3000000000001
549,823,590.7
550,1188,590.8000000000001
551,1493,591.1
552,1476,591.4
553,1455,591.6
554,1267,592.9
555,1345,593.0
556,1129,595.6
557,1533,597.0
558,1362,597.4
559,903,598.2
560,967,598.7
561,1171,599.0
562,909,599.3000000000001
563,1092,599.7
564,1553,599.7
565,1356,599.8000000000001
566,1542,600.2
567,1359,600.6
568,1286,601.0
569,1547,601.1
570,947,601.5
571,1095,601.5
572,1588,601.5
573,911,601.7
574,1148,602.6
575,1059,604.3000000000001
576,1111,604.3000000000001
577,1552,608.9
578,1502,609.1
579,1537,609.8000000000001
580,1449,609.9
581,1284,611.0
582,860,612.3000000000001
583,927,612.6
584,1548,613.0
585,1456,613.2
586,946,613.7
587,1213,614.9
588,965,616.1
589,1040,616.2
590,1403,617.7
591,825,618.8000000000001
592,1004,620.4
593,1582,620.5
594,930,620.7
595,1533,620.7
596,1428,621.8000000000001
597,983,622.1
598,1472,622.1
599,855,622.9
600,1096,626.3000000000001
601,1042,626.8000000000001
602,1183,627.8000000000001
603,830,628.0
604,1234,628.8000000000001
605,1304,629.0
606,1468,629.1
607,902,629.9
608,1402,629.9
609,1166,631.8000000000001
610,934,631.9
611,1349,632.4
612,831,633.5
613,1035,633.9
614,1486,634.9
615,1331,635.4
616,1262,635.7
617,1126,638.1
618,1127,638.2
619,916,638.5
620,1494,639.5
621,987,639.6
622,836,640.0
623,1442,640.0
624,1488,640.8000000000001
625,889,642.9
626,1181,643.1
627,1103,644.0
628,1094,644.9
629,1102,645.0
630,1277,645.1
631,1105,645.8000000000001
632,1548,647.4
633,1063,648.0
634,973,649.1
635,1482,650.1
636,1230,650.5
637,1174,650.7
638,847,650.9
639,1504,651.5
640,1128,652.1
641,1474,652.1
642,1170,653.1
643,1317,653.2
644,851,653.6
645,1472,654.1
646,923,654.7
647,1563,654.9
648,1389,655.5
649,1578,655.5
650,1256,658.9
651,1129,659.3000000000001
652,1055,659.5
653,1010,659.8000000000001
654,1202,661.1
655,1282,661.5
656,1014,661.7
657,1036,663.6
658,1149,663.8000000000001
659,1420,664.4
660,1134,664.8000000000001
661,1197,664.8000000000001
662,1276,665.3000000000001
663,1570,665.5
664,1137,665.6
665,1005,666.1
666,1279,666.6
667,1300,666.9
668,1594,667.6
669,875,668.8000000000001
670,1060,669.4
671,872,670.6
672,1325,672.0
673,1438,672.5
674,1099,672.6
675,951,673.9
676,919,674.2
677,1358,674.6
678,937,675.0
679,1581,675.7
680,1323,677.3000000000001
681,1413,679.4
682,1249,681.0
683,1106,682.1
684,896,683.8000000000001
685,1329,684.1
686,1417,685.1
687,1360,685.8000000000001
688,1535,686.7
689,1348,688.2
690,1574,688.3000000000001
691,1130,688.8000000000001
692,1345,689.1
693,834,689.7
694,1471,690.9
695,1585,690.9
696,1058,691.2
697,847,693.0
698,1366,693.7
699,1037,696.4
700,1389,698.7
701,1335,699.3000000000001
702,1222,700.1
