,time,activity (Hz) pop_A,activity (Hz) pop_B
0,0.0,0.0,0.0
1,10.0,0.0,0.0
2,20.0,0.0,0.0
3,30.0,0.0,0.0
4,40.0,0.0,0.0
5,50.0,0.0,0.0
6,60.0,0.5,0.0
7,70.0,0.0,0.5
8,80.0,1.0,1.0
9,90.0,2.0,2.0
10,100.0,5.5,3.0
11,110.0,4.5,1.5
12,120.0,4.5,4.0
13,130.0,4.5,3.5000000000000004
14,140.0,3.5000000000000004,9.5
15,150.0,2.5,10.0
16,160.0,4.0,5.0
17,170.0,4.5,5.0
18,180.0,8.0,5.0
19,190.0,10.0,9.5
20,200.0,4.0,2.5
21,210.0,9.5,4.5
22,220.0,7.5,2.0
23,230.0,12.0,3.5000000000000004
24,240.0,19.0,5.0
25,250.0,7.5,2.0
26,260.0,6.500000000000001,4.0
27,270.0,7.5,7.000000000000001
28,280.0,9.0,3.0
29,290.0,14.000000000000002,2.5
30,300.0,10.499999999999998,6.0
31,310.0,15.0,3.5000000000000004
32,320.0,9.0,3.0
33,330.0,12.5,4.0
34,340.0,4.0,2.5
35,350.0,7.5,2.0
36,360.0,10.0,4.0
37,370.0,9.5,2.5
38,380.0,18.5,5.5
39,390.0,7.5,2.5
40,400.0,8.0,3.0
41,410.0,19.0,3.0
42,420.0,11.5,3.0
43,430.0,13.500000000000002,2.0
44,440.0,11.5,1.5
45,450.0,12.5,2.5
46,460.0,15.0,3.0
47,470.0,19.5,2.0
48,480.0,18.0,2.0
49,490.0,11.0,2.0
50,500.0,22.0,2.5
51,510.0,10.0,3.5000000000000004
52,520.0,11.0,2.0
53,530.0,16.5,2.0
54,540.0,20.499999999999996,0.5
55,550.0,12.0,1.0
56,560.0,18.5,1.5
57,570.0,20.999999999999996,0.0
58,580.0,19.0,1.5
59,590.0,18.0,1.5
60,600.0,21.5,1.5
61,610.0,28.999999999999996,0.5
62,620.0,12.5,0.5
63,630.0,30.5,0.5
64,640.0,14.499999999999998,0.5
65,650.0,30.0,0.5
66,660.0,7.5,0.5
67,670.0,22.0,0.0
68,680.0,10.499999999999998,0.0
69,690.0,23.0,0.0
70,700.0,19.5,0.5
