,ID neuron pop_A,event time pop_A
0,276,65.8
1,423,86.2
2,519,91.7
3,570,94.8
4,585,97.10000000000001
5,439,97.3
6,460,101.10000000000001
7,31,102.3
8,445,103.9
9,651,103.9
10,162,105.3
11,288,105.9
12,747,106.5
13,534,106.8
14,584,109.10000000000001
15,140,109.2
16,514,112.4
17,704,113.4
18,199,115.10000000000001
19,482,116.3
20,539,118.3
21,211,120.10000000000001
22,210,122.9
23,131,124.2
24,452,125.5
25,781,126.9
26,69,127.5
27,29,133.6
28,52,133.8
29,698,137.20000000000002
30,740,140.0
31,326,141.1
32,24,141.3
33,168,141.6
34,107,142.20000000000002
35,15,147.70000000000002
36,694,148.1
37,434,148.70000000000002
38,80,150.5
39,590,151.70000000000002
40,681,158.20000000000002
41,206,158.8
42,370,159.9
43,507,160.4
44,548,160.5
45,538,162.6
46,610,162.6
47,729,168.3
48,395,168.9
49,634,170.20000000000002
50,30,172.8
51,299,173.6
52,595,175.20000000000002
53,292,175.9
54,26,176.20000000000002
55,106,178.5
56,188,178.70000000000002
57,502,179.8
58,609,183.3
59,389,184.3
60,87,187.1
61,625,187.3
62,504,187.4
63,124,188.5
64,725,189.4
65,444,189.5
66,179,189.9
67,563,190.20000000000002
68,74,191.1
69,11,191.4
70,598,191.4
71,64,191.6
72,398,194.6
73,492,194.6
74,24,195.9
75,674,198.70000000000002
76,280,199.3
77,728,201.5
78,111,203.6
79,282,203.70000000000002
80,591,208.8
81,91,209.9
82,353,213.0
83,360,213.5
84,136,215.6
85,313,217.70000000000002
86,415,217.70000000000002
87,456,217.70000000000002
88,65,218.3
89,764,218.5
90,298,219.9
91,422,220.0
92,390,222.0
93,483,222.1
94,123,222.5
95,784,222.8
96,235,225.4
97,419,225.4
98,671,226.0
99,722,227.8
100,211,228.20000000000002
101,725,229.20000000000002
102,278,230.1
103,561,230.3
104,92,232.6
105,224,232.8
106,234,235.5
107,728,237.6
108,500,237.9
109,445,238.1
110,94,238.6
111,534,238.8
112,672,239.3
113,251,239.70000000000002
114,212,241.0
115,82,241.4
116,405,241.5
117,444,242.4
118,777,242.5
119,275,243.3
120,292,243.6
121,227,246.4
122,337,247.1
123,102,247.6
124,606,247.8
125,220,248.20000000000002
126,187,248.9
127,249,248.9
128,697,249.20000000000002
129,592,249.4
130,666,250.1
131,733,250.3
132,115,250.5
133,751,251.4
134,383,251.8
135,65,252.9
136,505,253.5
137,646,257.6
138,447,262.6
139,268,263.5
140,702,264.6
141,267,268.9
142,304,275.1
143,219,276.3
144,191,276.8
145,724,276.90000000000003
146,355,279.1
147,211,279.2
148,172,279.5
149,514,280.8
150,722,280.8
151,700,281.8
152,518,282.90000000000003
153,377,283.2
154,367,283.3
155,537,284.3
156,746,285.0
157,285,285.90000000000003
158,516,286.6
159,395,287.90000000000003
160,311,290.8
161,365,291.90000000000003
162,759,292.6
163,623,293.1
164,581,293.3
165,670,297.0
166,472,297.6
167,704,297.6
168,672,298.3
169,630,300.1
170,372,300.2
171,464,300.6
172,336,301.2
173,485,302.8
174,205,304.1
175,776,304.1
176,371,304.2
177,302,304.40000000000003
178,403,305.2
179,42,305.5
180,224,305.7
181,216,308.1
182,616,309.5
