,ID neuron pop_A,event time pop_A
0,276,65.8
1,423,86.5
2,519,93.3
3,570,96.0
4,439,98.3
5,585,99.0
6,460,101.2
7,31,103.0
8,445,103.9
9,651,103.9
10,288,106.10000000000001
11,747,106.10000000000001
12,534,106.8
13,140,108.9
14,584,109.60000000000001
15,514,112.9
16,704,113.3
17,199,114.7
18,665,115.0
19,539,116.3
20,482,116.5
21,640,117.5
22,69,117.7
23,211,119.5
24,690,119.5
25,154,120.10000000000001
26,436,120.60000000000001
27,210,121.8
28,750,122.7
29,131,123.2
30,612,124.0
31,452,124.5
32,159,125.2
33,781,125.7
34,28,126.7
35,512,128.2
36,52,129.8
37,107,131.0
38,29,131.2
39,619,131.5
40,83,133.2
41,87,135.1
42,698,135.6
43,252,135.7
44,620,136.2
45,581,136.3
46,740,136.8
47,626,137.0
48,168,137.8
49,326,139.1
50,24,139.6
51,529,142.70000000000002
52,489,144.20000000000002
53,217,145.3
54,15,145.6
55,694,145.70000000000002
56,145,146.20000000000002
57,590,147.1
58,76,147.9
59,80,148.1
60,284,148.20000000000002
61,434,148.20000000000002
62,491,148.3
63,414,148.5
64,546,148.8
65,111,149.20000000000002
66,487,150.6
67,550,150.70000000000002
68,435,151.3
69,433,151.70000000000002
70,206,152.20000000000002
71,520,152.70000000000002
72,67,153.70000000000002
73,681,154.4
74,176,155.4
75,183,155.9
76,762,156.20000000000002
77,329,156.5
78,548,157.3
79,515,157.70000000000002
80,370,157.9
81,757,158.4
82,66,158.70000000000002
83,502,158.9
84,611,159.0
85,687,159.0
86,507,159.1
87,786,159.6
88,231,159.9
89,38,160.20000000000002
90,538,160.70000000000002
91,610,160.8
92,521,161.0
93,113,161.70000000000002
94,212,161.70000000000002
95,729,163.0
96,216,163.1
97,678,163.1
98,576,163.3
99,63,164.0
100,761,164.0
101,472,164.4
102,710,164.5
103,646,164.8
104,17,164.9
105,395,165.8
106,30,166.20000000000002
107,634,166.6
108,292,166.70000000000002
109,470,168.20000000000002
110,299,169.5
111,26,170.3
112,326,170.4
113,517,170.6
114,51,170.9
115,595,172.1
116,490,173.4
117,106,173.70000000000002
118,799,174.70000000000002
119,188,176.20000000000002
120,642,177.9
121,50,178.8
122,525,179.20000000000002
123,609,180.9
124,380,181.20000000000002
125,725,181.3
126,389,182.1
127,385,182.4
128,444,182.6
129,504,183.0
130,391,183.1
131,74,183.9
132,124,184.1
133,267,184.1
134,625,184.4
135,793,184.5
136,311,185.0
137,273,185.1
138,598,185.4
139,783,185.5
140,570,185.70000000000002
141,87,185.8
142,279,185.9
143,564,186.1
144,332,186.4
145,563,186.4
146,179,187.0
147,353,187.6
148,34,187.70000000000002
149,181,188.3
150,396,188.3
151,64,188.8
152,172,189.20000000000002
153,157,189.3
154,758,189.4
155,11,189.5
156,674,189.9
157,21,190.4
158,282,190.70000000000002
159,582,190.8
160,398,191.0
161,492,191.0
162,195,191.1
163,352,191.5
164,488,191.5
165,789,191.70000000000002
166,511,191.8
167,767,192.1
168,371,192.20000000000002
169,549,192.20000000000002
170,151,192.4
171,250,192.5
172,24,192.9
173,568,192.9
174,672,193.1
175,59,193.20000000000002
176,675,193.4
177,202,193.5
178,304,193.5
179,552,193.6
180,362,193.9
181,319,194.0
182,128,194.1
183,302,194.4
184,426,194.6
185,91,194.9
186,728,195.0
187,770,195.20000000000002
188,716,195.5
189,280,195.70000000000002
190,169,195.9
191,360,196.0
192,547,196.3
193,167,196.9
194,656,196.9
195,777,198.5
196,501,198.9
197,336,199.70000000000002
198,484,200.8
199,111,201.3
200,368,203.0
201,265,203.4
202,749,203.70000000000002
203,591,204.20000000000002
204,662,204.4
205,148,204.6
206,73,205.4
207,701,205.6
208,695,206.4
209,726,207.6
210,565,207.8
211,483,208.20000000000002
212,446,210.0
213,313,210.20000000000002
214,65,211.6
215,136,212.4
216,415,212.70000000000002
217,224,212.9
218,278,213.5
219,784,214.0
220,746,214.1
221,123,214.4
222,456,214.8
223,764,214.8
224,422,214.9
225,605,215.0
226,17,215.4
227,390,216.1
228,649,216.1
229,298,216.4
230,553,216.5
231,671,217.1
232,177,217.4
233,561,217.5
234,725,218.20000000000002
235,264,218.6
236,414,218.8
237,419,218.9
238,658,219.70000000000002
239,142,220.4
240,403,220.6
241,235,221.6
242,406,221.6
243,606,223.3
244,137,223.4
245,678,224.0
246,133,224.5
247,665,225.5
248,722,225.6
249,98,225.8
250,102,225.8
251,211,226.3
252,92,226.8
253,647,226.9
254,149,227.8
255,587,227.9
256,204,229.70000000000002
257,193,230.3
258,659,230.3
259,522,230.70000000000002
260,22,231.0
261,664,232.70000000000002
262,754,232.70000000000002
263,113,232.8
264,445,232.8
265,728,233.0
266,651,233.1
267,234,233.5
268,405,234.0
269,94,234.1
270,251,234.3
271,590,234.3
272,107,235.3
273,534,235.4
274,500,236.0
275,292,236.5
276,444,236.5
277,152,236.8
278,188,238.3
279,399,238.6
280,82,238.70000000000002
281,516,238.9
282,170,239.0
283,672,239.0
284,586,239.3
285,212,239.8
286,259,241.3
287,275,241.5
288,255,242.5
289,383,242.5
290,527,242.8
291,14,243.0
292,505,243.0
293,733,243.6
294,227,244.0
295,337,244.1
296,220,244.6
297,89,244.8
298,187,245.9
299,732,246.4
300,666,246.6
301,697,246.70000000000002
302,592,246.9
303,115,247.0
304,249,247.1
305,751,247.1
306,125,247.3
307,777,247.9
308,45,248.1
309,646,248.20000000000002
310,452,248.5
311,475,249.5
312,65,250.0
313,244,250.20000000000002
314,604,250.70000000000002
315,392,251.20000000000002
316,160,252.3
317,612,253.6
318,382,254.3
319,447,254.3
320,191,254.5
321,472,255.9
322,421,257.4
323,15,257.8
324,19,258.3
325,155,258.5
326,353,258.8
327,268,259.5
328,729,259.6
329,219,260.1
330,60,260.4
331,702,260.7
332,197,261.6
333,788,261.6
334,489,262.2
335,304,263.6
336,224,264.1
337,267,264.7
338,584,266.0
339,772,266.2
340,388,267.3
341,618,268.9
342,722,269.5
343,609,271.0
344,465,271.5
345,486,271.7
346,299,271.8
347,575,272.0
348,476,272.1
