,time,activity (Hz) pop_A,activity (Hz) pop_B
0,0.0,0.0,0.0
1,10.0,0.0,0.0
2,20.0,0.0,0.0
3,30.0,0.0,0.0
4,40.0,0.0,0.0
5,50.0,0.0,0.0
6,60.0,1.0,0.5
7,70.0,0.0,0.5
8,80.0,1.5,1.0
9,90.0,2.0,0.5
10,100.0,5.5,2.5
11,110.0,3.0,2.0
12,120.0,3.0,4.0
13,130.0,6.0,4.5
14,140.0,5.0,9.5
15,150.0,6.0,6.0
16,160.0,4.5,2.5
17,170.0,4.5,6.500000000000001
18,180.0,6.500000000000001,2.0
19,190.0,9.0,10.0
20,200.0,5.5,3.5000000000000004
21,210.0,8.0,5.0
22,220.0,5.5,5.5
23,230.0,7.5,6.0
24,240.0,12.0,6.0
25,250.0,6.500000000000001,4.5
26,260.0,3.5000000000000004,4.0
27,270.0,2.5,12.0
28,280.0,6.500000000000001,8.5
29,290.0,4.5,7.000000000000001
30,300.0,4.0,11.0
31,310.0,5.0,7.5
32,320.0,2.5,7.5
33,330.0,5.5,20.499999999999996
34,340.0,1.0,5.0
35,350.0,2.0,19.5
36,360.0,1.5,9.5
37,370.0,3.5000000000000004,19.0
38,380.0,1.5,16.5
39,390.0,1.0,12.0
40,400.0,6.0,14.499999999999998
41,410.0,3.0,9.5
42,420.0,3.5000000000000004,12.5
43,430.0,5.5,12.5
44,440.0,2.0,18.0
45,450.0,1.5,15.5
46,460.0,1.0,13.500000000000002
47,470.0,1.0,27.000000000000004
48,480.0,0.5,12.0
49,490.0,2.0,20.0
50,500.0,3.0,12.0
51,510.0,2.5,22.0
52,520.0,1.5,24.5
53,530.0,1.5,7.000000000000001
54,540.0,0.5,15.5
55,550.0,1.0,20.999999999999996
56,560.0,0.0,15.5
57,570.0,1.5,25.0
58,580.0,0.0,15.5
59,590.0,2.0,21.5
60,600.0,0.5,5.0
61,610.0,0.5,13.000000000000002
62,620.0,0.0,20.999999999999996
63,630.0,2.5,16.0
64,640.0,1.5,27.500000000000004
65,650.0,0.0,14.000000000000002
66,660.0,1.0,23.5
67,670.0,0.0,17.499999999999996
68,680.0,0.0,17.0
