,ID neuron pop_B,event time pop_B
0,1183,66.2
1,836,74.5
2,950,85.5
3,1033,86.2
4,1574,99.0
5,941,99.9
6,1262,103.0
7,808,104.0
8,814,108.4
9,1350,108.8
10,974,109.7
11,1155,112.4
12,1260,114.2
13,1351,116.2
14,1456,123.4
15,878,125.0
16,1139,128.1
17,1176,132.2
18,997,141.4
19,904,145.0
20,1352,146.3
21,976,147.5
22,1428,148.5
23,1282,153.6
24,1501,153.6
25,1402,156.1
26,1167,157.4
27,1275,157.8
28,1324,160.9
29,1445,162.0
30,1231,167.1
31,947,170.3
32,1558,175.1
33,1332,178.4
34,955,179.70000000000002
35,828,186.5
36,1353,188.4
37,1232,190.20000000000002
38,1314,190.70000000000002
39,993,193.0
40,1515,193.4
41,1229,194.0
42,1051,197.20000000000002
43,922,204.0
44,1203,208.6
45,1094,217.8
46,1225,224.4
47,927,225.4
48,990,236.3
49,1233,236.4
50,1116,236.70000000000002
51,1295,251.70000000000002
52,868,254.5
53,879,259.6
54,1585,264.6
55,920,269.3
56,1028,269.4
57,1162,272.9
58,982,273.7
59,876,276.8
60,882,278.7
61,1022,281.1
62,817,286.2
63,1178,290.1
64,925,293.7
65,1109,305.0
66,830,306.6
67,975,312.8
68,856,324.2
69,1496,351.5
70,1563,371.6
71,1476,380.90000000000003
72,1042,394.6
73,1135,414.90000000000003
74,1085,415.0
75,987,419.2
76,840,451.40000000000003
77,1199,456.3
78,1373,475.2
79,945,496.7
80,1416,512.1
81,840,519.8
82,1533,617.8000000000001
83,1051,731.0
84,1036,738.0
85,1325,992.5
86,828,1007.0
87,1247,1103.4
88,868,1111.5
89,1506,1171.1000000000001
90,1180,1192.7
91,1520,1233.4
92,1048,1243.3
93,1387,1255.5
94,1040,1269.1000000000001
95,1018,1297.9
96,973,1325.2
97,1524,1328.2
98,983,1331.8
99,1437,1340.5
100,1481,1359.0
101,1186,1383.0
102,904,1410.3
103,1416,1442.3
104,1451,1449.7
105,1458,1458.8
106,1350,1500.8
107,1525,1501.9
108,1008,1510.6000000000001
109,991,1528.3
110,1288,1536.2
111,1337,1545.9
112,1542,1561.8
113,1487,1570.8
114,1313,1572.5
115,1263,1573.0
116,1451,1578.9
117,958,1618.7
118,885,1624.8
119,930,1629.7
120,1510,1641.7
121,913,1650.7
122,1489,1651.5
123,1110,1669.5
124,1348,1674.3
125,973,1675.6000000000001
126,1008,1676.6000000000001
127,1290,1680.6000000000001
128,1510,1688.3
129,1269,1689.7
130,1170,1693.9
131,1161,1694.1000000000001
132,1029,1702.2
133,825,1714.6000000000001
134,933,1714.6000000000001
135,1500,1715.0
136,1381,1717.1000000000001
137,1376,1721.4
138,1191,1723.5
139,1118,1728.0
140,1107,1728.9
141,1240,1731.1000000000001
142,978,1731.7
143,1140,1742.3
144,1128,1749.0
145,924,1752.0
146,1072,1760.5
147,1207,1775.1000000000001
148,1474,1775.4
149,1508,1792.3
150,1410,1793.8
151,1321,1795.6000000000001
152,1490,1807.6000000000001
153,1534,1817.6000000000001
154,1519,1826.8
155,1458,1838.4
156,1093,1846.4
157,1050,1849.7
158,1317,1851.2
159,1307,1858.9
160,1511,1888.5
161,1442,1901.6000000000001
162,1296,1919.9
163,1167,1941.3
164,1314,1960.8
165,1566,1962.9
166,1287,1964.2
167,1465,1965.9
168,1057,1970.3
169,1171,1971.5
170,1536,1975.6000000000001
171,1210,1994.0
172,1519,2004.3
173,1148,2007.7
174,898,2017.6000000000001
175,1021,2040.5
176,946,2040.9
177,1583,2043.0
178,1005,2043.8
179,1416,2055.7
180,1246,2059.9
181,1187,2064.2
182,1558,2078.8
183,1165,2084.9
184,1273,2110.6
185,977,2111.7
186,1299,2112.3
187,1062,2116.9
188,1488,2120.0
189,1568,2126.2
190,1249,2136.3
191,1300,2136.5
192,1284,2140.9
193,1390,2145.8
194,1569,2146.9
195,1318,2153.7
196,1544,2171.8
197,1357,2172.2
198,1123,2177.3
199,1253,2181.7
200,1457,2185.3
201,859,2185.4
202,1208,2187.7000000000003
203,905,2191.8
204,851,2192.0
205,1406,2193.9
206,1059,2197.7000000000003
207,939,2198.5
208,1504,2207.9
209,1364,2209.1
210,1497,2225.6
211,1122,2242.4
212,1394,2246.9
213,1419,2252.0
214,864,2258.9
215,1212,2269.0
216,826,2270.2000000000003
217,1083,2275.3
218,1111,2277.8
219,900,2291.5
220,1470,2303.5
221,1201,2309.4
222,1393,2309.7000000000003
223,1376,2311.1
224,816,2311.2000000000003
225,1152,2320.5
226,1306,2329.3
227,1000,2329.4
228,936,2331.4
229,1470,2332.8
230,855,2333.5
231,1259,2333.6
232,1147,2336.2000000000003
233,805,2336.6
234,1103,2340.3
235,1570,2343.8
236,939,2350.3
237,1191,2357.9
238,1444,2358.8
239,1376,2372.0
240,950,2377.1
241,859,2381.9
242,1099,2382.9
243,951,2387.1
244,825,2393.3
245,877,2393.4
246,1074,2400.4
247,1340,2405.9
248,1558,2435.3
249,1251,2439.8
250,1128,2450.5
251,1088,2452.7000000000003
252,1242,2452.9
253,1086,2453.8
254,863,2456.2000000000003
255,865,2456.9
256,1102,2462.4
257,871,2470.9
258,979,2479.7000000000003
259,955,2480.7000000000003
260,1366,2482.5
261,1191,2490.2000000000003
262,1140,2493.0
263,1258,2497.7000000000003
264,1475,2497.7000000000003
265,973,2498.6
