,ID neuron pop_A,event time pop_A
0,276,65.9
1,423,86.4
2,519,91.8
3,439,98.60000000000001
4,570,99.10000000000001
5,460,101.3
6,31,103.10000000000001
7,445,103.8
8,651,103.8
9,162,104.8
10,288,106.3
11,747,106.5
12,534,106.7
13,140,108.8
14,584,109.3
15,521,109.60000000000001
16,640,111.3
17,514,111.9
18,704,112.8
19,665,114.9
20,199,115.0
21,482,116.2
22,69,116.4
23,539,116.5
24,154,118.3
25,690,118.3
26,211,119.0
27,436,121.2
28,210,121.8
29,750,122.3
30,131,123.60000000000001
31,612,124.10000000000001
32,452,125.0
33,781,126.10000000000001
34,28,127.10000000000001
35,159,128.7
36,52,129.4
37,786,130.2
38,107,130.6
39,619,131.2
40,29,131.4
41,83,132.7
42,87,134.9
43,252,135.4
44,698,135.9
45,740,136.4
46,581,136.70000000000002
47,620,136.9
48,626,138.20000000000002
49,168,138.4
50,24,139.4
51,326,139.5
52,529,142.5
53,15,145.5
54,217,145.8
55,694,145.8
56,145,146.70000000000002
57,590,147.20000000000002
58,491,147.8
59,434,147.9
60,80,148.5
61,414,148.8
62,284,148.9
63,546,149.3
64,111,149.4
65,550,150.8
66,487,151.1
67,433,152.1
68,206,152.8
69,520,153.3
70,372,154.6
71,67,155.1
72,176,155.20000000000002
73,681,155.8
74,183,156.0
75,248,156.3
76,329,156.9
77,611,157.20000000000002
78,370,157.9
79,515,157.9
80,548,158.3
81,762,158.3
82,507,158.5
83,687,158.6
84,66,159.4
85,757,159.4
86,38,159.9
87,113,160.20000000000002
88,538,160.6
89,610,160.6
90,231,161.4
91,729,162.6
92,212,162.8
93,710,163.8
94,646,164.3
95,216,164.4
96,17,165.5
97,63,166.0
98,30,166.20000000000002
99,395,167.3
100,292,167.5
101,634,167.70000000000002
102,383,168.20000000000002
103,470,169.8
104,299,170.5
105,326,170.6
106,517,170.6
107,51,170.9
108,26,171.4
109,595,172.0
110,667,173.8
111,106,174.5
112,490,175.20000000000002
113,188,175.6
114,502,176.5
115,642,177.5
116,8,177.6
117,50,178.9
118,525,179.3
119,465,180.1
120,380,180.6
121,385,180.6
122,609,181.1
123,504,181.9
124,389,182.0
125,444,182.3
126,725,182.3
127,391,182.70000000000002
128,279,182.9
129,74,183.1
130,267,183.3
131,124,184.0
132,311,184.20000000000002
133,668,184.20000000000002
134,625,184.5
135,87,184.9
136,783,185.1
137,34,185.70000000000002
138,570,185.70000000000002
139,598,185.9
140,332,186.3
141,563,186.4
142,179,187.1
143,273,187.1
144,353,188.20000000000002
145,64,188.8
146,172,189.1
147,157,189.6
148,11,189.9
149,181,190.0
150,674,190.20000000000002
151,582,190.4
152,396,191.0
153,21,191.3
154,398,191.5
155,492,191.9
156,352,192.3
157,195,192.4
158,282,192.5
159,758,192.8
160,549,193.20000000000002
161,24,193.3
162,789,193.4
163,59,193.6
164,767,193.9
165,250,194.6
166,202,194.9
167,91,195.0
168,568,195.20000000000002
169,488,195.4
170,371,195.6
171,426,195.6
172,280,195.9
173,770,195.9
174,302,196.0
175,552,196.70000000000002
176,716,196.70000000000002
177,167,197.0
178,360,197.0
179,728,197.0
180,547,197.4
181,777,198.6
182,336,199.5
183,128,199.8
184,111,201.1
185,484,201.6
186,675,202.0
187,265,203.5
188,749,204.0
189,148,204.5
190,591,204.70000000000002
191,662,205.1
192,799,205.20000000000002
193,73,205.5
194,701,206.0
195,695,206.6
196,319,207.70000000000002
197,726,207.9
198,483,208.20000000000002
199,65,210.0
200,446,210.20000000000002
201,313,211.1
202,565,211.9
203,415,212.5
204,136,212.70000000000002
205,224,213.0
206,784,214.1
207,746,214.20000000000002
208,123,214.4
209,278,214.8
210,764,215.0
211,456,215.3
212,422,215.70000000000002
213,390,216.20000000000002
214,298,216.5
215,649,216.9
216,553,217.0
217,561,217.0
218,671,217.8
219,177,217.9
220,501,218.9
221,264,219.0
222,414,219.3
223,658,219.5
224,419,219.70000000000002
225,678,219.70000000000002
226,725,220.3
227,403,221.5
228,406,221.9
229,235,222.1
230,142,222.9
231,137,223.3
232,606,223.5
233,133,224.5
234,665,225.9
235,722,225.9
236,92,226.20000000000002
237,102,226.3
238,211,226.5
239,647,226.9
240,98,227.20000000000002
241,587,227.70000000000002
242,149,228.1
243,651,228.1
244,664,229.70000000000002
245,169,229.8
246,193,230.1
247,204,230.70000000000002
248,251,230.8
249,522,231.0
250,659,231.4
251,22,231.5
252,113,231.9
253,152,231.9
254,505,232.3
255,444,232.5
256,656,232.5
257,445,232.9
258,728,233.1
259,754,233.20000000000002
260,234,233.4
261,405,233.6
262,94,233.70000000000002
263,107,233.70000000000002
264,564,234.20000000000002
265,590,234.5
