,ID neuron pop_A,event time pop_A
0,276,65.9
1,423,86.2
2,31,87.60000000000001
3,519,91.3
4,570,95.9
5,439,97.8
6,585,97.9
7,460,101.2
8,445,102.7
9,651,103.4
10,162,104.9
11,747,105.60000000000001
12,288,105.9
13,69,106.60000000000001
14,534,106.60000000000001
15,704,108.10000000000001
16,584,108.7
17,140,108.9
18,640,110.60000000000001
19,514,112.2
20,154,112.7
21,289,113.0
22,199,113.2
23,665,114.60000000000001
24,539,115.9
25,482,116.0
26,105,117.4
27,211,119.5
28,436,120.8
29,210,121.9
30,750,122.60000000000001
31,131,123.5
32,612,124.0
33,452,125.10000000000001
34,781,125.60000000000001
35,28,127.4
36,159,129.4
37,52,130.8
38,107,131.4
39,29,132.4
40,619,134.4
41,698,136.1
42,581,138.1
43,740,138.8
44,168,140.6
45,326,140.70000000000002
46,24,140.8
47,694,147.20000000000002
48,15,147.3
49,217,148.3
50,434,148.6
51,80,150.20000000000002
52,590,150.9
53,111,152.70000000000002
54,414,153.9
55,206,157.8
56,681,158.1
57,370,159.70000000000002
58,507,160.4
59,548,160.5
60,538,162.3
61,610,162.70000000000002
62,395,169.1
63,30,169.20000000000002
64,299,174.9
65,595,174.9
66,292,175.3
67,26,175.6
68,188,178.8
69,502,179.0
70,106,179.1
71,642,181.8
72,609,182.6
73,389,183.5
74,729,184.6
75,525,184.8
76,444,185.70000000000002
77,87,185.8
78,625,186.5
79,504,187.4
80,124,188.1
81,725,188.5
82,385,188.8
83,179,189.3
84,563,189.3
85,598,189.9
86,64,190.6
87,74,190.6
88,11,191.0
89,492,194.0
90,398,194.4
91,353,195.70000000000002
92,24,195.8
93,674,199.20000000000002
94,280,199.4
95,770,200.6
96,728,202.0
97,282,202.8
98,91,209.9
99,591,209.9
100,360,215.0
101,136,215.8
102,65,218.1
103,313,218.1
104,456,218.9
105,764,219.1
106,422,224.20000000000002
107,123,226.0
108,722,228.20000000000002
109,211,229.5
110,725,231.20000000000002
111,671,231.70000000000002
112,224,233.70000000000002
113,92,234.0
114,234,235.70000000000002
115,728,237.8
116,500,238.0
117,534,238.3
118,672,239.5
119,561,242.20000000000002
120,444,244.5
121,292,244.70000000000002
122,777,245.4
123,275,245.70000000000002
124,212,247.0
125,227,247.3
126,102,247.70000000000002
127,337,248.0
128,187,249.20000000000002
129,249,249.3
130,666,249.3
131,697,249.70000000000002
132,82,250.6
133,733,250.70000000000002
134,751,251.6
135,65,253.9
136,383,258.0
137,447,264.5
138,268,265.0
139,702,265.6
140,267,269.9
141,724,278.1
142,304,281.1
143,722,281.90000000000003
144,355,283.3
145,191,283.40000000000003
146,377,284.7
147,518,284.90000000000003
148,746,284.90000000000003
149,367,285.1
150,413,287.8
151,395,288.1
152,516,288.1
153,311,290.6
154,365,291.0
155,623,292.6
156,759,292.6
157,581,293.8
158,472,297.6
159,670,297.8
160,672,298.40000000000003
161,630,299.8
162,464,301.40000000000003
163,336,302.40000000000003
164,776,304.2
165,205,304.3
166,302,304.90000000000003
167,372,305.0
168,224,306.0
169,161,310.2
170,168,310.8
171,616,310.8
172,562,311.6
173,238,312.1
174,166,313.6
175,346,314.0
176,71,314.2
177,249,315.40000000000003
178,121,315.7
179,386,316.0
180,310,316.6
181,384,316.8
182,677,317.6
183,700,319.5
184,515,319.6
185,661,321.90000000000003
186,290,322.0
187,42,322.5
188,272,333.8
189,548,334.5
190,680,335.2
191,345,335.3
192,754,335.5
