,time,activity (Hz) pop_A,activity (Hz) pop_B
0,0.0,0.0,0.0
1,10.0,0.0,0.0
2,20.0,0.0,0.0
3,30.0,0.0,0.0
4,40.0,0.0,0.0
5,50.0,0.0,0.0
6,60.0,1.0,0.5
7,70.0,0.0,0.5
8,80.0,1.5,1.0
9,90.0,2.0,1.0
10,100.0,4.5,2.5
11,110.0,3.0,2.0
12,120.0,3.0,3.0
13,130.0,3.0,5.0
14,140.0,3.0,7.5
15,150.0,2.0,7.000000000000001
16,160.0,4.0,7.5
17,170.0,4.0,9.5
18,180.0,4.5,10.499999999999998
19,190.0,7.000000000000001,11.5
20,200.0,2.0,3.0
21,210.0,4.0,8.5
22,220.0,3.5000000000000004,10.0
23,230.0,3.5000000000000004,9.0
24,240.0,6.500000000000001,21.5
25,250.0,3.0,7.5
26,260.0,1.5,9.5
27,270.0,1.0,20.999999999999996
28,280.0,2.0,13.000000000000002
29,290.0,1.5,9.5
30,300.0,3.0,19.0
31,310.0,2.0,18.5
32,320.0,2.0,13.000000000000002
33,330.0,1.0,26.000000000000004
34,340.0,0.0,9.5
35,350.0,1.0,25.0
36,360.0,0.0,20.999999999999996
37,370.0,0.0,19.5
38,380.0,1.0,24.5
39,390.0,0.0,14.499999999999998
40,400.0,1.0,24.0
41,410.0,1.0,17.0
42,420.0,1.0,25.500000000000004
43,430.0,0.5,16.5
44,440.0,1.5,30.0
45,450.0,0.0,7.5
46,460.0,0.5,40.5
47,470.0,0.0,7.000000000000001
48,480.0,0.0,33.5
49,490.0,0.0,14.499999999999998
50,500.0,0.0,24.0
51,510.0,0.0,14.499999999999998
52,520.0,0.5,38.0
53,530.0,0.0,2.5
54,540.0,0.5,20.499999999999996
55,550.0,0.5,28.499999999999996
56,560.0,0.0,18.0
57,570.0,0.0,30.5
58,580.0,0.0,18.5
59,590.0,0.0,25.0
60,600.0,0.0,8.0
61,610.0,0.0,31.5
62,620.0,0.0,14.499999999999998
63,630.0,1.0,45.0
64,640.0,0.0,4.5
65,650.0,0.0,27.000000000000004
66,660.0,0.0,31.5
67,670.0,0.0,34.0
68,680.0,0.0,12.5
