,ID neuron pop_A,event time pop_A
0,337,64.5
1,276,65.3
2,423,86.10000000000001
3,676,88.0
4,31,88.9
5,519,90.8
6,570,93.8
7,585,95.8
8,439,97.10000000000001
9,460,100.7
10,445,103.60000000000001
11,651,103.60000000000001
12,162,104.2
13,747,105.4
14,288,105.8
15,534,106.4
16,140,108.4
17,584,108.7
18,514,112.2
19,199,115.7
20,482,116.2
21,69,116.60000000000001
22,539,118.10000000000001
23,211,119.9
24,154,120.4
25,210,123.2
26,131,124.2
27,612,125.0
28,452,125.9
29,781,127.2
30,107,131.5
31,52,132.7
32,29,133.1
33,698,137.70000000000002
34,581,138.20000000000002
35,168,139.8
36,740,140.1
37,326,140.5
38,24,146.5
39,694,147.3
40,15,147.8
41,434,149.1
42,80,150.4
43,590,150.9
44,414,151.70000000000002
45,681,157.4
46,548,160.6
47,370,160.9
48,507,160.9
49,538,162.6
50,610,164.5
51,66,165.6
52,395,168.9
53,729,169.3
54,30,172.8
55,634,173.3
56,299,173.9
57,595,176.0
58,26,176.20000000000002
59,188,178.70000000000002
60,106,179.4
61,502,179.8
62,609,184.1
63,292,184.5
64,389,184.6
65,87,186.3
66,625,187.3
67,124,187.9
68,504,188.3
69,725,188.8
70,179,189.20000000000002
71,563,190.9
72,64,191.3
73,598,191.6
74,11,191.70000000000002
75,74,191.8
76,444,194.20000000000002
77,398,194.8
78,172,195.0
79,674,195.0
80,492,195.6
81,24,196.4
82,758,198.3
83,280,199.0
84,728,199.1
85,111,204.5
86,282,204.6
87,591,208.8
88,91,208.9
89,353,212.9
90,360,214.70000000000002
91,136,215.5
92,313,217.1
93,65,217.5
94,764,218.3
95,422,219.3
96,456,219.3
97,123,221.9
98,390,223.5
99,483,224.20000000000002
100,419,225.3
101,671,226.9
102,722,227.9
103,211,228.8
104,725,232.4
105,224,233.8
106,92,234.1
107,234,236.4
108,728,237.5
109,500,238.5
110,672,239.8
111,534,240.4
112,561,242.6
113,777,243.1
114,292,245.0
115,275,246.70000000000002
116,212,247.0
117,102,247.5
118,444,247.8
119,227,248.4
120,337,248.5
121,249,249.0
122,733,249.70000000000002
123,666,249.9
124,697,250.1
125,82,250.20000000000002
126,187,250.3
127,383,251.5
128,751,252.1
129,65,253.4
130,447,264.4
131,702,266.6
132,268,267.5
133,267,272.0
134,724,278.2
135,191,285.3
136,304,285.90000000000003
137,355,286.40000000000003
138,746,287.3
139,311,291.2
140,518,292.5
141,623,294.3
142,670,300.6
143,395,301.7
144,722,302.40000000000003
145,630,303.3
146,464,305.2
147,672,305.40000000000003
148,562,313.0
149,168,313.7
150,372,316.90000000000003
151,346,319.6
152,677,320.0
153,515,321.1
154,661,323.40000000000003
155,42,326.7
156,272,339.6
157,582,339.8
158,705,355.7
159,449,358.40000000000003
160,200,380.2
161,432,384.40000000000003
162,697,404.5
163,570,404.8
164,684,410.5
165,139,411.3
166,214,420.90000000000003
167,666,426.8
168,13,438.2
169,607,441.90000000000003
170,377,443.90000000000003
171,86,444.40000000000003
172,513,465.40000000000003
173,703,525.4
174,625,542.5
175,228,557.4
176,468,638.1
177,214,639.7
178,694,782.5
179,253,822.4
180,184,838.8000000000001
181,105,935.2
182,748,1142.4
183,238,1192.8
184,1,1203.0
185,194,1237.7
186,549,1248.2
187,318,1250.8
188,553,1253.7
189,10,1263.5
190,559,1264.6000000000001
191,586,1299.1000000000001
192,259,1300.1000000000001
193,101,1310.8
194,24,1341.5
195,562,1350.1000000000001
196,345,1359.1000000000001
197,361,1367.0
198,525,1371.1000000000001
199,748,1430.9
200,632,1457.5
201,734,1505.6000000000001
202,137,1521.2
203,470,1537.0
204,713,1546.8
205,259,1579.1000000000001
206,342,1636.1000000000001
207,534,1666.9
208,451,1683.0
209,517,1688.3
210,158,1694.9
211,703,1706.4
212,232,1708.2
213,102,1725.1000000000001
214,135,1725.7
215,707,1743.5
216,348,1755.2
217,564,1767.4
218,174,1775.6000000000001
219,157,1804.6000000000001
220,98,1807.3
221,5,1825.7
222,629,1830.3
223,256,1830.5
