,ID neuron pop_B,event time pop_B
0,1183,66.2
1,836,75.0
2,1033,86.7
3,950,86.8
4,1574,98.4
5,941,99.8
6,1262,102.9
7,808,103.9
8,814,108.3
9,1350,108.4
10,974,109.4
11,1155,110.4
12,852,113.2
13,1260,113.5
14,1351,115.9
15,1017,120.7
16,893,121.9
17,1456,123.8
18,878,124.5
19,1139,124.60000000000001
20,1180,125.2
21,997,130.2
22,1176,130.8
23,1371,131.2
24,982,131.6
25,932,132.0
26,1282,132.0
27,1115,135.3
28,1213,137.4
29,1437,139.0
30,1231,139.70000000000002
31,1006,140.20000000000002
32,1137,140.9
33,860,141.1
34,1352,141.6
35,904,143.70000000000002
36,1076,144.9
37,1365,144.9
38,1178,145.3
39,976,145.5
40,1428,146.20000000000002
41,1501,148.3
42,1049,148.9
43,1461,149.1
44,1129,149.6
45,1533,149.8
46,1444,150.6
47,1320,150.70000000000002
48,1582,150.9
49,889,151.6
50,1360,153.4
51,1402,154.1
52,1167,154.70000000000002
53,832,154.8
54,1334,155.20000000000002
55,1014,156.4
56,1275,156.8
57,1324,157.8
58,1140,158.0
59,1223,158.5
60,1445,160.5
61,1423,161.0
62,1375,162.20000000000002
63,1158,162.6
64,1282,164.8
65,1036,165.3
66,999,166.1
67,977,166.3
68,947,166.6
69,1154,166.70000000000002
70,1131,167.0
71,955,167.6
72,852,168.20000000000002
73,1096,169.1
74,1537,169.8
75,1235,170.0
76,1558,170.1
77,1332,171.1
78,1473,171.1
79,854,171.6
80,1156,171.70000000000002
81,1169,171.9
82,1476,172.6
83,1083,173.0
84,1420,173.20000000000002
85,972,174.9
86,978,175.1
87,1038,176.5
88,1203,177.4
89,836,177.5
90,1195,177.5
91,828,178.8
92,1098,178.8
93,875,179.1
94,1048,180.1
95,938,180.20000000000002
96,1397,180.5
97,1576,180.8
98,1229,182.8
99,1284,183.20000000000002
100,1011,183.5
101,946,183.70000000000002
102,1232,185.6
103,1113,185.70000000000002
104,1353,185.8
105,1561,186.20000000000002
106,886,186.8
107,1314,186.8
108,1595,187.1
109,1086,188.1
110,1499,188.5
111,1515,188.5
112,1517,188.70000000000002
113,830,189.1
114,1319,189.1
115,931,190.1
116,1051,190.5
117,993,190.9
118,1100,191.0
119,1162,191.20000000000002
120,951,192.3
121,959,192.3
122,1374,192.4
123,1380,192.6
124,1379,193.1
125,1233,193.20000000000002
126,819,194.1
127,920,194.3
128,1520,195.4
129,805,195.8
130,1290,195.8
131,1371,196.9
132,1528,196.9
133,1589,197.3
134,922,197.9
135,1248,198.20000000000002
136,915,198.5
137,1318,198.6
138,923,202.6
139,1516,204.70000000000002
140,1128,205.3
141,1255,208.70000000000002
142,1258,209.4
143,953,209.8
144,1306,212.0
145,1203,212.20000000000002
146,927,212.8
147,1225,213.20000000000002
148,1291,213.70000000000002
149,1452,214.4
150,1031,214.70000000000002
151,1094,214.70000000000002
152,1432,214.70000000000002
153,811,215.20000000000002
154,1400,215.70000000000002
155,909,216.0
156,1384,216.0
157,801,216.6
158,1495,217.8
159,1121,217.9
160,1446,217.9
161,1029,220.4
162,1277,220.4
163,1168,220.70000000000002
164,1431,220.70000000000002
165,1321,220.9
166,1300,221.20000000000002
167,1346,221.6
168,1320,221.70000000000002
169,1154,222.1
170,1195,223.0
171,1131,223.3
172,823,223.4
173,1123,223.9
174,1010,224.1
175,865,224.70000000000002
176,1009,225.1
177,1234,225.6
178,1268,229.70000000000002
179,1101,229.8
180,965,229.9
181,990,230.3
182,1257,230.6
183,1542,231.3
184,1116,231.4
185,1439,232.6
186,1089,233.3
187,1122,234.70000000000002
188,1189,234.9
189,1233,235.0
190,900,235.1
191,1405,235.4
192,1531,236.1
193,1153,237.1
194,1326,237.9
195,1265,239.0
196,1188,239.70000000000002
197,813,239.9
198,868,239.9
199,870,240.4
200,1042,242.1
201,1458,242.3
202,1348,243.0
203,1368,243.0
204,999,244.0
205,1592,244.20000000000002
206,1379,244.4
207,1490,244.6
208,1585,244.6
209,945,244.8
210,1389,244.8
211,1362,245.1
212,1274,245.3
213,1099,245.4
214,885,245.6
215,840,245.70000000000002
216,825,246.0
217,1535,246.0
218,941,246.70000000000002
219,1295,246.70000000000002
220,1330,246.70000000000002
221,1061,246.8
222,879,247.1
223,1397,247.20000000000002
224,938,247.3
225,1534,247.3
226,1209,247.5
227,968,247.8
228,1448,248.0
229,1468,248.20000000000002
230,1082,248.3
231,1200,248.3
232,939,248.4
233,1190,248.8
234,958,249.0
235,933,249.20000000000002
236,1210,249.20000000000002
237,1031,249.4
238,806,249.5
239,1387,249.5
240,872,249.8
241,986,249.9
242,911,250.0
243,1119,250.6
244,1256,250.6
245,1436,250.6
246,1006,251.20000000000002
247,1206,251.70000000000002
248,889,252.1
249,1118,252.6
250,1465,253.8
251,1052,254.0
252,1485,254.0
253,1021,255.3
254,1043,255.8
255,1068,256.5
256,1455,258.4
257,858,260.0
258,1363,260.0
259,1053,261.7
260,819,261.9
261,927,262.5
262,1028,264.3
263,920,264.4
264,943,265.4
265,1564,265.4
266,1162,266.0
267,1002,266.4
268,1208,266.8
269,902,267.0
270,1445,267.2
271,817,269.0
272,1204,269.0
273,894,269.4
274,1178,269.7
275,1491,269.7
276,982,270.3
277,1322,270.5
278,882,270.8
279,830,271.2
280,876,271.8
281,1186,272.8
282,1561,273.0
283,934,273.5
284,926,273.7
285,925,273.8
286,1193,273.90000000000003
287,1598,273.90000000000003
288,1303,274.0
289,804,274.7
290,1559,274.7
291,1022,274.90000000000003
292,1510,274.90000000000003
293,1107,275.0
294,1533,275.0
295,856,275.3
296,1097,275.40000000000003
297,1399,275.40000000000003
298,1094,276.0
299,1450,276.2
300,1464,276.40000000000003
301,1557,276.5
302,954,276.90000000000003
303,1585,277.3
304,1260,277.40000000000003
