,time,activity (Hz) pop_A,activity (Hz) pop_B
0,0.0,0.0,0.0
1,10.0,0.0,0.0
2,20.0,0.0,0.0
3,30.0,0.0,0.0
4,40.0,0.0,0.0
5,50.0,0.0,0.0
6,60.0,0.5,0.0
7,70.0,0.0,0.0
8,80.0,1.0,0.5
9,90.0,2.0,0.0
10,100.0,5.0,1.5
11,110.0,7.000000000000001,2.5
12,120.0,7.000000000000001,0.5
13,130.0,6.0,1.0
14,140.0,3.0,2.0
15,150.0,7.000000000000001,4.0
16,160.0,9.0,2.5
17,170.0,12.0,1.5
18,180.0,15.5,1.5
19,190.0,15.5,2.5
20,200.0,6.500000000000001,1.0
21,210.0,11.0,1.0
22,220.0,9.0,1.0
23,230.0,14.000000000000002,1.5
24,240.0,15.0,3.0
25,250.0,7.5,2.0
26,260.0,8.5,3.0
27,270.0,20.499999999999996,4.0
28,280.0,14.000000000000002,2.0
29,290.0,23.0,0.5
30,300.0,26.000000000000004,1.5
31,310.0,16.0,0.5
32,320.0,28.499999999999996,0.5
33,330.0,9.0,0.0
34,340.0,15.0,0.0
35,350.0,14.000000000000002,0.5
36,360.0,12.5,1.5
37,370.0,23.5,0.5
38,380.0,21.5,0.0
39,390.0,26.500000000000004,0.5
40,400.0,14.499999999999998,0.0
41,410.0,25.500000000000004,1.0
42,420.0,21.5,1.0
43,430.0,10.499999999999998,0.0
44,440.0,25.0,1.0
45,450.0,22.0,0.5
46,460.0,15.0,0.0
47,470.0,27.000000000000004,0.5
48,480.0,27.000000000000004,0.5
49,490.0,18.0,0.5
50,500.0,31.5,0.0
51,510.0,23.5,1.0
52,520.0,29.5,0.0
53,530.0,17.499999999999996,0.0
54,540.0,25.500000000000004,0.0
55,550.0,23.0,0.0
56,560.0,21.5,0.0
57,570.0,25.0,0.0
58,580.0,17.0,0.0
59,590.0,21.5,0.0
60,600.0,30.0,0.5
61,610.0,29.5,0.5
62,620.0,21.5,0.0
63,630.0,32.0,0.0
64,640.0,26.500000000000004,0.0
65,650.0,28.000000000000004,0.0
66,660.0,42.49999999999999,0.0
67,670.0,7.000000000000001,0.0
68,680.0,24.0,0.0
