,ID neuron pop_A,event time pop_A
0,276,65.9
1,423,86.8
2,519,96.4
3,439,98.5
4,570,98.9
5,460,101.5
6,31,102.9
7,651,104.10000000000001
8,445,104.60000000000001
9,288,106.7
10,747,106.7
11,534,107.3
12,584,110.7
13,140,112.3
14,514,114.8
15,482,117.3
16,211,120.2
17,154,120.4
18,210,123.2
19,131,124.7
20,612,125.3
21,452,125.8
22,781,127.0
23,29,133.5
24,52,134.0
25,698,137.0
26,581,138.4
27,740,140.0
28,168,140.70000000000002
29,326,140.70000000000002
30,107,142.1
31,24,146.20000000000002
32,694,147.1
33,15,147.6
34,434,149.0
35,590,149.1
36,414,149.8
37,80,150.5
38,520,154.70000000000002
39,681,157.3
40,370,160.1
41,548,160.3
42,507,160.8
43,786,160.9
44,206,161.20000000000002
45,38,161.8
46,66,162.0
47,538,162.3
48,610,162.6
49,212,165.8
50,729,167.6
51,30,168.0
52,395,168.5
53,634,170.5
54,517,172.4
55,299,172.6
56,595,174.3
57,292,175.20000000000002
58,26,175.3
59,106,175.9
60,490,177.3
61,188,177.9
62,502,178.70000000000002
63,609,182.8
64,389,183.8
65,725,184.5
66,87,184.9
67,444,186.4
68,625,186.5
69,124,187.20000000000002
70,504,187.20000000000002
71,311,187.4
72,385,187.5
73,179,188.8
74,279,189.4
75,598,189.6
76,64,189.9
77,563,190.1
78,74,190.5
79,11,191.0
80,674,191.9
81,398,192.9
82,172,193.3
83,492,194.70000000000002
84,353,194.9
85,24,195.4
86,758,196.20000000000002
87,549,196.3
88,728,196.9
89,770,198.1
90,280,198.20000000000002
91,767,199.20000000000002
92,282,199.6
93,111,200.5
94,552,200.6
95,488,201.20000000000002
96,484,204.20000000000002
97,265,205.70000000000002
98,91,207.3
99,591,207.6
100,799,207.6
101,148,211.0
102,360,211.20000000000002
103,136,214.9
104,313,215.20000000000002
105,17,215.3
106,483,215.9
107,784,216.20000000000002
108,65,216.6
109,415,216.6
110,456,217.20000000000002
111,764,217.3
112,422,217.8
113,298,218.1
114,278,218.70000000000002
115,123,219.20000000000002
116,224,219.4
117,390,220.4
118,671,221.1
119,235,224.20000000000002
120,419,224.9
121,561,226.3
122,722,227.20000000000002
123,211,227.9
124,725,228.0
125,92,231.5
126,98,231.6
127,587,232.3
128,234,235.20000000000002
129,728,236.1
130,251,236.4
131,534,237.5
132,500,237.70000000000002
133,672,238.1
134,94,238.4
135,445,238.5
136,590,239.1
137,405,239.6
138,82,240.6
139,444,241.6
140,777,241.70000000000002
141,275,242.5
142,212,243.1
143,292,243.20000000000002
144,586,243.9
145,227,245.5
146,337,246.9
147,606,246.9
148,102,247.3
149,220,247.9
150,592,248.5
151,187,248.6
152,249,248.6
