,ID neuron pop_A,event time pop_A
0,276,66.1
1,423,86.9
2,519,95.3
3,439,98.4
4,570,99.10000000000001
5,585,99.9
6,460,101.3
7,31,103.0
8,445,103.9
9,651,104.10000000000001
10,288,106.3
11,747,106.4
12,534,106.8
13,140,109.7
14,584,110.10000000000001
15,514,113.2
16,199,114.60000000000001
17,665,114.9
18,539,116.7
19,482,116.9
20,640,118.9
21,211,120.4
22,436,121.3
23,69,121.60000000000001
24,210,122.7
25,131,123.8
26,452,124.60000000000001
27,612,124.9
28,781,126.60000000000001
29,28,127.5
30,107,131.7
31,29,131.8
32,619,132.3
33,52,133.9
34,698,135.8
35,581,137.9
36,168,138.20000000000002
37,740,138.3
38,620,138.6
39,326,139.70000000000002
40,24,140.1
41,83,141.0
42,694,146.1
43,15,146.20000000000002
44,145,147.4
45,217,147.70000000000002
46,590,148.4
47,434,148.6
48,80,149.0
49,414,149.3
50,66,149.4
51,284,149.4
52,111,150.70000000000002
53,546,151.1
54,487,151.8
55,433,152.70000000000002
56,206,152.9
57,520,153.3
58,681,155.20000000000002
59,762,156.3
60,176,156.4
61,67,156.8
62,329,157.1
63,515,157.1
64,183,157.3
65,548,158.1
66,370,158.20000000000002
67,502,158.9
68,507,159.3
69,687,159.5
70,757,159.6
71,786,159.70000000000002
72,38,160.4
73,538,161.0
74,610,161.0
75,231,161.20000000000002
76,521,161.5
77,678,162.3
78,576,162.6
79,212,163.0
80,113,163.1
81,216,163.1
82,729,163.70000000000002
83,472,164.0
84,646,164.4
85,710,164.8
86,63,165.0
87,17,165.20000000000002
88,30,165.8
89,395,165.9
90,634,166.6
91,292,166.9
92,399,168.20000000000002
93,383,168.3
94,139,168.4
95,470,168.8
96,249,168.9
97,326,169.0
98,299,169.5
99,522,169.5
100,517,169.9
101,26,170.4
102,106,170.9
103,51,171.0
104,595,171.0
105,146,171.20000000000002
106,490,172.9
107,667,173.0
108,491,173.9
109,799,174.5
110,508,174.70000000000002
111,87,175.3
112,9,175.4
113,188,176.0
114,460,176.20000000000002
115,793,176.20000000000002
116,525,176.4
117,642,176.8
118,396,177.0
119,267,177.3
120,583,177.5
121,50,177.8
122,311,177.8
123,74,178.0
124,465,178.1
125,8,178.6
126,385,178.6
127,380,179.0
128,609,179.6
129,719,180.4
130,725,180.5
131,611,180.9
132,389,181.3
133,391,181.70000000000002
134,444,181.70000000000002
135,511,181.8
136,169,182.5
137,504,182.5
138,55,182.70000000000002
139,279,183.1
140,40,183.20000000000002
141,124,183.3
142,570,183.4
143,625,183.5
144,783,183.5
145,147,183.8
146,502,184.4
147,598,184.4
148,342,184.6
149,273,184.9
150,668,185.20000000000002
151,563,185.3
152,34,185.5
153,332,185.9
154,564,185.9
155,179,186.20000000000002
156,353,186.3
157,181,186.4
158,167,186.9
159,758,187.1
160,584,187.4
161,266,187.8
162,172,188.20000000000002
163,64,188.4
164,767,188.4
165,11,189.4
166,157,189.4
167,674,189.4
168,352,190.70000000000002
169,582,190.70000000000002
170,398,190.8
171,151,191.0
172,492,191.20000000000002
173,21,191.3
174,195,191.70000000000002
175,282,192.3
176,24,192.4
177,568,192.9
178,549,193.6
179,789,194.1
180,59,194.70000000000002
181,728,194.8
182,302,195.3
183,716,195.5
184,250,195.6
185,371,195.6
186,91,195.70000000000002
187,280,196.1
188,770,196.6
189,426,196.70000000000002
190,552,197.3
191,656,198.1
192,547,198.4
193,360,198.5
194,777,199.20000000000002
195,501,199.3
196,488,199.4
197,128,200.1
198,726,200.1
199,111,200.20000000000002
200,336,200.70000000000002
201,484,200.70000000000002
202,675,202.3
203,265,202.70000000000002
204,749,203.0
205,73,203.4
206,662,203.6
207,148,203.70000000000002
208,591,204.0
209,368,204.70000000000002
210,695,206.3
211,319,207.0
212,701,207.0
213,565,207.6
214,313,209.0
215,483,209.20000000000002
216,446,209.9
217,638,209.9
218,65,210.0
219,136,211.6
220,224,211.9
221,415,211.9
222,658,212.3
223,746,213.0
224,278,213.1
225,784,213.3
226,422,213.4
227,123,213.5
228,235,213.6
229,553,213.70000000000002
230,605,213.70000000000002
231,390,213.8
232,456,214.3
233,764,214.5
234,17,215.0
235,649,215.0
236,233,215.3
237,316,215.5
238,257,215.70000000000002
239,728,215.8
240,298,215.9
241,429,216.20000000000002
242,561,216.20000000000002
243,665,216.4
244,725,216.6
245,671,216.70000000000002
246,177,216.9
247,270,217.70000000000002
248,414,217.9
249,403,218.1
250,142,218.20000000000002
251,264,218.3
252,406,218.5
253,419,218.6
254,92,218.70000000000002
255,754,220.3
256,678,220.70000000000002
257,137,222.5
258,606,223.1
259,133,223.20000000000002
260,722,224.0
261,550,224.3
262,102,224.5
263,445,225.20000000000002
264,211,225.6
265,647,226.20000000000002
266,437,226.5
267,98,226.70000000000002
268,651,227.1
269,587,227.6
270,481,228.1
271,149,228.4
272,204,229.3
273,664,229.4
274,22,229.70000000000002
275,193,230.0
276,251,230.0
277,659,230.20000000000002
278,152,230.6
279,113,231.9
280,505,232.20000000000002
281,672,233.0
282,405,233.20000000000002
283,169,233.3
284,234,233.5
285,107,233.8
286,590,234.1
287,94,234.3
288,686,235.0
289,534,235.1
290,646,235.6
291,500,235.8
292,683,236.1
293,292,236.20000000000002
294,227,236.4
295,444,236.5
296,697,236.6
297,125,236.8
298,290,237.20000000000002
299,586,237.6
300,188,237.8
301,82,238.0
302,595,238.1
303,212,238.3
304,399,238.4
305,516,238.4
306,170,238.70000000000002
307,718,238.70000000000002
308,779,238.8
309,255,238.9
310,560,238.9
311,793,239.0
312,14,239.4
313,275,239.4
314,259,239.6
315,666,239.8
316,33,239.9
317,588,240.1
318,531,240.3
319,693,241.5
320,527,241.6
321,777,241.6
322,564,242.1
323,337,242.3
324,115,242.8
325,383,243.0
326,733,243.0
327,220,243.6
328,452,243.6
329,362,243.8
330,48,243.9
331,619,244.5
332,89,244.8
333,187,244.8
334,367,245.3
335,592,245.3
336,732,246.3
