,ID neuron pop_B,event time pop_B
0,836,74.8
1,950,85.7
2,1033,86.9
3,941,100.5
4,1574,101.2
5,808,103.9
6,1350,108.9
7,814,109.5
8,974,110.10000000000001
9,1155,112.5
10,1260,115.10000000000001
11,1351,116.10000000000001
12,1017,120.4
13,1456,122.9
14,878,125.10000000000001
15,1139,127.5
16,997,130.9
17,1176,131.7
18,982,132.9
19,1282,134.0
20,1213,138.4
21,1437,140.3
22,1231,141.5
23,1352,142.1
24,860,144.20000000000002
25,904,144.70000000000002
26,1365,145.9
27,976,147.20000000000002
28,1428,147.4
29,1533,151.70000000000002
30,1461,152.1
31,1501,152.8
32,1582,153.0
33,889,153.20000000000002
34,1129,153.20000000000002
35,1402,155.5
36,1167,156.4
37,1275,157.20000000000002
38,832,157.3
39,1334,157.70000000000002
40,1324,159.70000000000002
41,1445,161.6
42,1423,166.1
43,852,167.0
44,947,168.70000000000002
45,1537,171.1
46,854,173.4
47,1558,174.1
48,1332,175.4
49,1169,175.6
50,972,177.0
51,1083,177.4
52,955,178.70000000000002
53,828,186.20000000000002
54,836,186.6
55,1353,187.3
56,1561,188.70000000000002
57,1232,189.6
58,1314,190.6
59,1515,192.6
60,993,193.20000000000002
61,1229,194.0
62,1051,199.20000000000002
63,922,203.6
64,1203,208.20000000000002
65,923,209.4
66,1094,217.6
67,1225,223.9
68,1446,224.9
69,1233,232.5
70,990,235.6
71,1116,236.70000000000002
72,1295,252.1
73,868,253.0
74,879,258.8
75,876,279.0
76,1162,283.1
77,1022,284.5
78,925,304.7
79,1109,305.5
80,830,306.8
81,975,314.5
82,856,323.8
83,1496,353.1
84,1476,381.3
85,1135,417.7
86,840,453.6
87,1199,457.3
88,1373,474.3
89,945,499.6
90,1416,516.1
91,1051,732.4
92,828,1010.9
93,1247,1103.6000000000001
94,868,1110.9
95,1506,1173.3
96,1180,1192.7
97,1136,1228.4
98,1520,1231.8
99,1048,1243.3
100,1387,1255.3
101,1040,1267.2
102,1018,1303.5
103,973,1324.5
104,1524,1328.0
105,983,1331.8
106,1437,1340.1000000000001
107,1481,1358.3
108,944,1379.7
109,1186,1381.6000000000001
110,904,1409.0
111,1451,1414.7
112,1104,1419.6000000000001
113,1444,1422.9
114,1416,1440.7
115,1458,1458.7
116,1553,1494.7
117,925,1497.6000000000001
118,1350,1499.2
119,1525,1499.9
120,1220,1500.4
121,1008,1509.2
122,991,1527.6000000000001
123,1288,1535.8
124,1337,1544.3
125,1542,1562.5
126,1487,1567.3
127,1313,1572.4
128,1263,1574.6000000000001
129,1451,1577.9
130,1560,1599.1000000000001
131,958,1617.9
132,885,1624.7
133,1071,1626.3
134,930,1628.9
135,1510,1631.1000000000001
136,848,1638.2
137,1489,1651.2
138,913,1651.8
139,992,1658.1000000000001
140,1110,1666.5
141,1348,1667.5
142,1312,1672.0
143,973,1674.2
144,1008,1674.9
145,1290,1679.5
146,1510,1687.2
147,1269,1689.4
148,1170,1692.5
149,1161,1692.8
150,1029,1693.6000000000001
151,1381,1695.7
152,1240,1696.7
153,933,1710.7
154,1500,1713.6000000000001
155,825,1714.1000000000001
156,1376,1722.0
157,1191,1722.9
158,1066,1726.1000000000001
159,1118,1726.9
160,1514,1727.1000000000001
161,1107,1728.3
162,1600,1728.4
163,978,1731.5
164,1274,1732.7
165,1276,1735.2
166,1455,1735.9
167,1140,1742.0
168,1128,1749.4
169,924,1750.0
170,1072,1759.4
171,1224,1767.9
172,1207,1770.7
173,1474,1774.3
174,1186,1777.9
175,1317,1778.5
176,1233,1786.1000000000001
177,1508,1791.3
178,1410,1793.2
179,1321,1794.8
180,823,1798.2
181,1490,1806.5
182,1534,1817.4
183,1043,1818.4
184,1519,1826.5
185,1390,1830.3
186,1458,1833.3
187,1466,1835.4
188,1093,1846.0
189,1050,1849.5
190,1317,1852.1000000000001
191,1307,1858.8
192,1205,1879.8
193,1511,1886.0
194,1315,1892.5
195,1442,1898.0
196,924,1898.8
197,1056,1905.2
198,1469,1908.7
199,1182,1914.2
200,1598,1914.6000000000001
201,1296,1917.0
202,928,1917.1000000000001
203,954,1917.2
204,1066,1926.1000000000001
205,925,1930.1000000000001
206,1401,1930.6000000000001
207,1170,1930.7
208,948,1930.9
209,1468,1933.0
210,1167,1938.5
211,1160,1941.2
212,1083,1953.2
213,1038,1953.4
214,1314,1959.7
215,1566,1960.9
216,1287,1962.8
217,1465,1963.4
218,944,1965.8
219,1171,1971.1000000000001
220,841,1981.4
221,1536,1983.5
222,1210,1992.2
223,1314,1999.6000000000001
224,1519,2004.4
225,1148,2006.9
226,898,2016.6000000000001
227,1419,2031.5
228,1087,2032.4
229,946,2037.5
230,1021,2038.8
231,1583,2042.5
232,1005,2043.1000000000001
233,1517,2048.6
234,1416,2054.6
235,1246,2057.2
236,1187,2063.1
237,1558,2077.5
238,1165,2083.4
239,977,2109.2
240,1273,2109.8
241,1299,2110.9
242,1051,2115.1
243,1062,2116.2
244,1488,2118.8
245,1075,2119.4
246,1568,2125.4
247,1249,2134.9
248,1300,2136.3
249,1284,2142.7
250,1390,2146.5
251,1569,2146.8
252,1318,2154.0
253,935,2160.4
254,1253,2161.1
255,1586,2166.7
256,1544,2169.0
257,1034,2169.6
258,1357,2170.5
259,877,2172.0
260,1123,2176.5
261,1457,2184.7000000000003
262,859,2185.0
263,1208,2187.2000000000003
264,851,2190.7000000000003
