,time,activity (Hz) pop_A,activity (Hz) pop_B
0,0.0,0.0,0.0
1,10.0,0.0,0.0
2,20.0,0.0,0.0
3,30.0,0.0,0.0
4,40.0,0.0,0.0
5,50.0,0.0,0.0
6,60.0,1.0,0.5
7,70.0,0.0,0.5
8,80.0,0.5,1.0
9,90.0,1.0,1.0
10,100.0,5.0,3.0
11,110.0,1.0,2.5
12,120.0,2.5,5.0
13,130.0,2.0,4.0
14,140.0,4.0,5.5
15,150.0,3.0,6.500000000000001
16,160.0,8.0,3.0
17,170.0,8.0,5.5
18,180.0,8.0,1.0
19,190.0,8.0,7.000000000000001
20,200.0,4.0,4.0
21,210.0,6.500000000000001,5.5
22,220.0,7.5,3.0
23,230.0,8.5,6.0
24,240.0,9.0,7.5
25,250.0,4.0,5.0
26,260.0,2.5,6.500000000000001
27,270.0,3.5000000000000004,8.0
28,280.0,9.0,7.000000000000001
29,290.0,8.0,4.5
30,300.0,8.0,7.5
31,310.0,6.500000000000001,6.500000000000001
32,320.0,3.5000000000000004,6.500000000000001
33,330.0,8.0,7.5
34,340.0,3.0,4.0
35,350.0,8.0,10.499999999999998
36,360.0,5.0,8.0
37,370.0,6.0,4.5
38,380.0,5.0,15.0
39,390.0,7.5,6.500000000000001
40,400.0,4.5,6.0
41,410.0,6.0,5.5
42,420.0,7.5,8.0
43,430.0,6.0,7.000000000000001
44,440.0,4.5,5.5
45,450.0,3.0,4.5
46,460.0,4.0,12.0
47,470.0,5.5,12.5
48,480.0,5.0,14.499999999999998
49,490.0,11.5,9.0
50,500.0,4.0,7.000000000000001
51,510.0,10.499999999999998,10.0
52,520.0,8.5,11.0
53,530.0,3.0,4.0
54,540.0,5.5,8.0
55,550.0,7.000000000000001,10.499999999999998
56,560.0,7.5,9.0
57,570.0,11.5,5.5
58,580.0,6.500000000000001,10.0
59,590.0,4.0,5.0
60,600.0,4.5,8.5
61,610.0,8.0,10.499999999999998
62,620.0,6.500000000000001,10.0
63,630.0,3.5000000000000004,9.0
64,640.0,4.0,10.0
65,650.0,4.5,14.000000000000002
66,660.0,3.5000000000000004,13.000000000000002
67,670.0,4.0,15.5
